2022-04-22,26049
2022-04-23,28425
2022-04-24,20842
2022-04-25,18662
2022-04-26,16160
2022-04-27,31162
2022-04-28,36962
2022-04-29,25665
2022-04-30,20571
2022-05-01,23996
2022-05-02,31572
2022-05-03,36680
2022-05-04,35230
2022-05-05,34286
2022-05-06,35145
2022-05-07,29766
2022-05-08,31993
2022-05-09,38726
2022-05-10,38945
2022-05-11,42409
2022-05-12,37501
2022-05-13,34293
2022-05-14,36325
2022-05-15,39060
2022-05-16,19721
2022-05-17,36489
2022-05-18,42923
2022-05-19,24327
2022-05-20,15849
2022-05-21,29851
2022-05-22,40304
2022-05-23,19305
2022-05-24,18323
2022-05-25,32298
2022-05-26,32848
2022-05-27,20892
2022-05-28,23951
2022-05-29,12130
2022-05-30,25587
2022-05-31,26777
2022-06-01,30931
2022-06-02,35116
2022-06-03,30120
2022-06-04,31449
2022-06-05,9847
2022-06-06,27849
2022-06-07,20366
2022-06-08,16488
2022-06-09,22008
2022-06-10,29346
2022-06-11,31162
2022-06-12,40818
2022-06-13,29796
2022-06-14,36449
2022-06-15,36559
2022-06-16,39846
2022-06-17,31792
2022-06-18,27449
2022-06-19,27637
2022-06-20,17774
2022-06-21,34090
2022-06-22,37443
2022-06-23,34069
2022-06-24,17593
2022-06-25,29775
2022-06-26,15523
2022-06-27,19528
2022-06-28,36681
2022-06-29,32234
2022-06-30,26225
2022-07-01,24481
2022-07-02,32027
2022-07-03,32299
2022-07-04,32747
2022-07-05,35673
2022-07-06,30118
2022-07-07,17725
2022-07-08,28068
2022-07-09,24264
2022-07-10,22842
2022-07-11,26185
2022-07-12,35522
2022-07-13,30424
2022-07-14,31142
2022-07-15,29160
2022-07-16,28412
2022-07-17,32698
2022-07-18,27541
2022-07-19,24662
2022-07-20,22640
2022-07-21,15896
2022-07-22,27363
2022-07-23,31405
2022-07-24,31717
2022-07-25,22856
2022-07-26,23452
2022-07-27,27830
2022-07-28,28251
2022-07-29,24183
2022-07-30,27697
2022-07-31,25164
2022-08-01,22184
2022-08-02,32708
2022-08-03,29504
2022-08-04,24350
2022-08-05,21016
2022-08-06,28910
2022-08-07,35061
2022-08-08,31890
2022-08-09,35032
2022-08-10,34543
2022-08-11,32311
2022-08-12,30496
2022-08-13,27216
2022-08-14,27854
2022-08-15,25567
2022-08-16,34725
2022-08-17,28882
2022-08-18,26598
2022-08-19,28587
2022-08-20,27740
2022-08-21,32816
2022-08-22,30133
2022-08-23,33571
2022-08-24,32056
2022-08-25,30740
2022-08-26,23846
2022-08-27,20662
2022-08-28,29526
2022-08-29,26816
2022-08-30,32352
2022-08-31,22482
2022-09-01,30258
2022-09-02,28541
2022-09-03,15876
2022-09-04,28293
2022-09-05,28530
2022-09-06,28991
2022-09-07,27515
2022-09-08,15097
2022-09-09,17207
2022-09-10,9733
2022-09-11,19383
2022-09-12,28952
2022-09-13,21517
2022-09-14,7575
2022-09-15,20277
2022-09-16,15534
2022-09-17,10952
2022-09-18,4200
2022-09-19,14730
2022-09-20,20419
2022-09-21,23721
2022-09-22,25693
2022-09-23,20876
2022-09-24,11257
2022-09-25,14206
2022-09-26,11366
2022-09-27,12943
2022-09-28,14759
2022-09-29,18706
2022-09-30,19476
2022-10-01,7925
2022-10-02,9147
2022-10-03,17201
2022-10-04,20124
2022-10-05,23306
2022-10-06,21589
2022-10-07,19222
2022-10-08,12355
2022-10-09,18841
2022-10-10,17163
2022-10-11,18550
2022-10-12,18910
2022-10-13,13274
2022-10-14,10032
2022-10-15,12855
2022-10-16,17806
2022-10-17,21305
2022-10-18,15613
2022-10-19,22495
2022-10-20,15020
2022-10-21,13826
2022-10-22,16253
2022-10-23,14118
2022-10-24,17829
2022-10-25,20639
2022-10-26,21011
2022-10-27,23268
2022-10-28,22063
2022-10-29,16451
2022-10-30,27598
2022-10-31,21432
2022-11-01,22731
2022-11-02,25466
2022-11-03,18972
2022-11-04,15960
2022-11-05,15028
2022-11-06,12183
2022-11-07,21194
2022-11-08,22704
2022-11-09,22785
2022-11-10,24223
2022-11-11,20462
2022-11-12,16474
2022-11-13,18454
2022-11-14,18710
2022-11-15,21096
2022-11-16,21012
2022-11-17,15043
2022-11-18,16518
2022-11-19,8441
2022-11-20,6940
2022-11-21,17456
2022-11-22,18549
2022-11-23,16775
2022-11-24,17837
2022-11-25,15900
2022-11-26,11607
2022-11-27,6757
2022-11-28,11275
2022-11-29,15177
2022-11-30,15875
2022-12-01,13629
2022-12-02,10225
2022-12-03,7107
2022-12-04,5271
2022-12-05,8776
2022-12-06,11200
2022-12-07,11726
2022-12-08,11580
2022-12-09,11269
2022-12-10,6183
2022-12-11,5327
2022-12-12,11568
2022-12-13,11081
2022-12-14,8320
2022-12-15,5795
2022-12-16,5299
2022-12-17,3573
2022-12-18,2176
2022-12-19,5372
2022-12-20,13123
2022-12-21,14797
2022-12-22,10225
2022-12-23,7100
2022-12-24,5714
2022-12-25,3014
2022-12-26,4701
2022-12-27,10181
2022-12-28,8507
2022-12-29,9334
2022-12-30,7283
2022-12-31,8098
