Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),KennedyBrücke,NordBrücke,SüdBrücke,Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,Bonn2017
2017-04-13 00:00:00,9.6,0.0,3.2,47.0,3,8,0,2,2.0,1,2,2,1,86
2017-04-13 01:00:00,9.3,0.0,3.1,23.0,2,3,0,0,2.0,4,1,0,3,39
2017-04-13 02:00:00,9.3,0.0,2.6,13.0,0,1,0,1,0.0,3,2,0,0,22
2017-04-13 03:00:00,9.3,0.0,2.5,14.0,1,2,1,0,0.0,2,1,0,0,23
2017-04-13 04:00:00,8.3,0.1,3.8,26.0,1,4,1,0,2.0,3,2,1,1,42
2017-04-13 05:00:00,8.7,0.0,2.9,53.0,10,19,2,0,9.0,10,9,0,5,131
2017-04-13 06:00:00,8.8,0.0,4.0,181.0,42,66,11,14,20.0,34,33,9,12,468
2017-04-13 07:00:00,9.1,0.0,4.3,445.0,64,204,30,64,78.0,56,136,40,64,1285
2017-04-13 08:00:00,10.5,0.0,4.2,568.0,57,273,27,118,125.0,58,295,53,109,1955
2017-04-13 09:00:00,9.6,0.0,4.3,328.0,31,150,13,70,67.0,48,120,22,44,1037
2017-04-13 10:00:00,10.2,0.0,3.2,308.0,26,53,29,63,50.0,49,72,52,37,833
2017-04-13 11:00:00,10.7,0.0,3.9,316.0,19,51,16,60,56.0,31,64,42,51,784
2017-04-13 12:00:00,11.1,0.0,3.9,355.0,30,64,27,53,64.0,34,117,31,51,937
2017-04-13 13:00:00,11.7,0.0,4.3,315.0,24,76,27,61,46.0,51,89,53,48,895
2017-04-13 14:00:00,12.2,0.3,3.8,406.0,39,98,29,68,78.0,47,124,43,68,1112
2017-04-13 15:00:00,12.8,0.0,3.7,482.0,79,147,46,105,105.0,65,161,68,94,1525
2017-04-13 16:00:00,12.1,0.0,4.4,618.0,87,224,40,127,133.0,45,251,78,120,1922
2017-04-13 17:00:00,11.8,0.0,3.7,607.0,68,228,43,134,143.0,66,220,72,137,1923
2017-04-13 18:00:00,11.0,0.0,3.7,511.0,48,144,25,85,93.0,61,159,53,80,1431
2017-04-13 19:00:00,10.5,0.0,2.6,377.0,54,69,16,60,66.0,35,83,30,65,962
2017-04-13 20:00:00,9.8,0.0,1.7,299.0,16,50,9,33,44.0,31,61,21,51,672
2017-04-13 21:00:00,8.6,0.0,1.7,163.0,16,25,3,16,17.0,17,32,4,7,334
2017-04-13 22:00:00,7.6,0.0,1.5,156.0,4,15,1,3,11.0,12,18,5,11,274
2017-04-13 23:00:00,6.8,0.0,1.5,94.0,4,14,0,7,4.0,9,4,2,3,162
2017-04-14 00:00:00,6.3,0.0,1.5,60.0,0,6,1,1,0.0,10,1,0,0,93
2017-04-14 01:00:00,5.2,0.0,1.7,42.0,0,2,1,1,3.0,10,2,5,7,81
2017-04-14 02:00:00,4.5,0.0,2.0,32.0,2,2,0,1,1.0,3,1,0,1,48
2017-04-14 03:00:00,3.6,0.0,1.8,10.0,1,2,0,0,0.0,0,3,0,1,20
2017-04-14 04:00:00,2.9,0.0,0.8,11.0,2,2,0,0,0.0,1,2,0,0,23
2017-04-14 05:00:00,3.2,0.0,0.8,16.0,1,2,1,1,2.0,2,4,1,0,32
2017-04-14 06:00:00,4.2,0.0,1.2,17.0,3,8,0,3,4.0,4,6,2,0,50
2017-04-14 07:00:00,7.0,0.0,1.6,40.0,9,16,1,9,6.0,7,16,6,9,124
2017-04-14 08:00:00,8.9,0.0,1.9,70.0,18,28,10,26,35.0,19,32,19,23,291
2017-04-14 09:00:00,10.6,0.0,2.1,134.0,44,58,33,67,59.0,18,71,44,48,599
2017-04-14 10:00:00,11.6,0.0,1.9,213.0,76,131,70,145,149.0,15,167,90,120,1221
2017-04-14 11:00:00,11.0,0.0,2.1,253.0,110,191,90,228,242.0,37,244,227,190,1851
2017-04-14 12:00:00,11.9,0.0,2.4,307.0,114,189,109,269,208.0,34,257,230,193,1960
2017-04-14 13:00:00,12.4,0.0,3.0,251.0,76,179,84,209,227.0,42,246,177,197,1761
2017-04-14 14:00:00,13.0,0.0,2.9,370.0,81,209,141,283,256.0,37,258,214,198,2088
2017-04-14 15:00:00,13.2,0.0,3.4,333.0,87,211,110,235,256.0,48,202,239,226,2006
2017-04-14 16:00:00,12.3,0.0,3.1,286.0,100,198,81,223,205.0,28,218,187,200,1777
2017-04-14 17:00:00,11.8,0.0,3.2,369.0,97,164,90,204,191.0,43,256,131,191,1797
2017-04-14 18:00:00,11.3,0.0,2.2,284.0,45,140,54,126,152.0,21,156,112,143,1302
2017-04-14 19:00:00,10.5,0.0,1.8,217.0,31,56,38,68,63.0,16,84,45,57,711
2017-04-14 20:00:00,9.6,0.0,1.4,176.0,19,34,10,41,43.0,15,61,29,51,504
2017-04-14 21:00:00,8.3,0.0,1.1,109.0,8,17,5,10,10.0,11,19,14,15,232
2017-04-14 22:00:00,6.5,0.0,0.7,123.0,6,13,1,6,9.0,10,7,7,5,217
2017-04-14 23:00:00,6.4,0.0,1.5,80.0,3,5,7,4,4.0,8,11,2,5,138
2017-04-15 00:00:00,7.8,0.0,2.5,54.0,4,3,0,1,2.0,4,5,1,2,86
2017-04-15 01:00:00,7.5,0.0,3.0,38.0,1,2,0,3,1.0,5,1,0,0,58
2017-04-15 02:00:00,7.6,0.0,3.2,24.0,0,8,0,0,5.0,3,3,0,0,46
2017-04-15 03:00:00,7.6,0.0,2.8,9.0,1,2,0,0,1.0,0,0,0,0,14
2017-04-15 04:00:00,7.9,0.0,2.9,12.0,2,4,0,1,0.0,4,1,1,2,29
2017-04-15 05:00:00,7.7,0.0,3.7,14.0,4,1,0,0,0.0,4,4,1,2,30
2017-04-15 06:00:00,7.9,0.0,3.4,19.0,4,4,1,0,2.0,7,7,2,0,48
2017-04-15 07:00:00,8.3,0.0,3.2,36.0,8,12,2,5,9.0,7,10,2,9,108
2017-04-15 08:00:00,8.6,0.0,2.8,75.0,11,16,7,18,14.0,20,20,10,14,217
2017-04-15 09:00:00,8.9,0.0,2.8,171.0,8,23,10,23,27.0,40,35,15,32,419
2017-04-15 10:00:00,9.6,0.0,2.5,212.0,19,35,24,37,37.0,46,40,24,33,553
2017-04-15 11:00:00,9.5,0.0,3.5,239.0,10,34,14,38,44.0,59,52,32,49,633
2017-04-15 12:00:00,9.2,0.0,4.0,263.0,21,47,17,39,57.0,35,122,42,57,764
2017-04-15 13:00:00,8.8,0.0,3.5,213.0,19,25,19,27,27.0,31,43,38,37,515
2017-04-15 14:00:00,9.3,0.0,2.4,232.0,20,46,19,39,37.0,30,58,31,29,585
2017-04-15 15:00:00,10.2,0.0,3.3,202.0,27,40,17,22,37.0,31,40,18,34,505
2017-04-15 16:00:00,10.4,0.3,5.3,222.0,20,30,25,28,38.0,33,51,36,41,570
2017-04-15 17:00:00,10.2,3.3,5.0,194.0,25,65,13,56,46.0,29,87,44,41,650
2017-04-15 18:00:00,9.7,0.0,5.4,186.0,24,28,24,47,32.0,34,51,34,19,498
2017-04-15 19:00:00,8.6,0.0,4.7,171.0,13,25,8,41,24.0,17,36,31,25,428
2017-04-15 20:00:00,7.4,0.0,3.4,182.0,13,11,1,26,23.0,12,19,14,11,340
2017-04-15 21:00:00,6.2,0.0,2.3,79.0,6,14,5,21,14.0,11,8,7,6,192
2017-04-15 22:00:00,5.2,0.0,1.6,69.0,2,13,0,5,12.0,10,5,2,3,136
2017-04-15 23:00:00,4.7,0.0,0.9,68.0,3,4,0,5,3.0,5,5,7,2,111
2017-04-16 00:00:00,3.9,0.0,1.4,46.0,1,7,0,10,11.0,2,1,2,1,95
2017-04-16 01:00:00,5.7,0.0,2.9,33.0,2,1,1,3,2.0,4,0,1,8,60
2017-04-16 02:00:00,5.8,0.0,2.5,34.0,1,0,0,10,0.0,3,0,3,1,56
2017-04-16 03:00:00,6.3,0.0,2.3,18.0,1,2,1,0,2.0,2,1,0,3,34
2017-04-16 04:00:00,5.7,0.0,2.5,12.0,0,1,0,1,0.0,2,0,0,1,26
2017-04-16 05:00:00,5.8,0.0,2.0,13.0,1,2,0,1,1.0,1,1,0,1,22
2017-04-16 06:00:00,6.4,0.0,2.3,16.0,0,5,0,2,0.0,2,3,2,0,31
2017-04-16 07:00:00,7.2,0.0,2.3,28.0,7,7,3,5,6.0,5,8,2,5,82
2017-04-16 08:00:00,8.0,0.0,3.1,50.0,13,22,4,12,17.0,13,15,16,7,178
2017-04-16 09:00:00,8.6,0.0,3.9,79.0,15,35,8,31,26.0,9,28,21,18,287
2017-04-16 10:00:00,9.1,0.0,4.0,106.0,31,51,36,54,58.0,14,55,44,39,506
2017-04-16 11:00:00,6.5,0.0,3.0,125.0,41,45,24,76,58.0,9,69,82,54,603
2017-04-16 12:00:00,7.3,0.0,2.9,127.0,30,50,35,57,73.0,11,81,52,60,602
2017-04-16 13:00:00,7.1,0.0,3.9,133.0,24,58,28,67,46.0,18,78,46,42,582
2017-04-16 14:00:00,9.4,0.0,3.0,157.0,16,41,14,37,59.0,22,42,51,58,521
2017-04-16 15:00:00,6.6,0.0,3.8,106.0,27,33,12,47,33.0,20,49,40,42,434
2017-04-16 16:00:00,7.7,0.6,1.5,111.0,14,43,17,52,43.0,20,68,43,51,485
2017-04-16 17:00:00,8.4,0.4,1.1,84.0,21,38,8,46,56.0,15,36,31,41,388
2017-04-16 18:00:00,8.2,0.0,1.4,145.0,19,65,21,28,68.0,13,54,35,56,527
2017-04-16 19:00:00,6.4,0.0,1.7,114.0,24,39,6,37,45.0,10,63,31,44,439
2017-04-16 20:00:00,6.0,0.0,2.1,102.0,8,15,3,27,33.0,12,19,15,22,267
2017-04-16 21:00:00,5.9,0.0,2.4,79.0,4,13,0,12,12.0,15,12,8,7,167
2017-04-16 22:00:00,5.0,0.0,1.1,52.0,0,6,0,5,5.0,8,1,5,9,99
2017-04-16 23:00:00,4.9,0.0,0.9,44.0,1,1,2,3,4.0,1,0,0,8,69
2017-04-17 00:00:00,5.6,0.0,1.3,29.0,4,4,0,2,1.0,1,1,0,3,47
2017-04-17 01:00:00,4.5,0.0,1.0,29.0,0,2,0,0,1.0,4,1,1,0,41
2017-04-17 02:00:00,4.3,0.0,1.2,13.0,1,1,0,0,0.0,0,15,0,0,31
2017-04-17 03:00:00,4.2,0.1,2.3,5.0,1,0,1,0,0.0,1,45,0,0,55
2017-04-17 04:00:00,4.2,0.0,2.6,6.0,0,0,0,1,0.0,2,24,1,0,35
2017-04-17 05:00:00,4.3,0.0,2.3,10.0,1,0,1,4,0.0,1,16,1,0,35
2017-04-17 06:00:00,4.2,0.0,2.6,11.0,4,2,2,1,1.0,0,8,1,0,32
2017-04-17 07:00:00,2.9,0.2,3.2,13.0,2,6,4,2,3.0,0,18,3,2,62
2017-04-17 08:00:00,3.6,0.0,2.3,19.0,2,3,1,1,3.0,5,16,6,1,57
2017-04-17 09:00:00,4.0,0.0,2.9,23.0,2,4,0,4,2.0,8,10,2,2,62
2017-04-17 10:00:00,5.4,0.0,3.4,48.0,5,14,16,13,13.0,10,15,8,11,159
2017-04-17 11:00:00,6.3,0.0,3.2,62.0,19,14,7,14,25.0,3,17,30,23,229
2017-04-17 12:00:00,6.9,0.0,3.8,82.0,35,30,25,41,27.0,12,59,31,26,392
2017-04-17 13:00:00,9.0,0.0,2.8,94.0,29,49,22,63,51.0,17,66,33,50,492
2017-04-17 14:00:00,9.7,0.0,4.1,143.0,53,94,34,61,109.0,17,81,52,98,773
2017-04-17 15:00:00,10.6,0.1,4.4,167.0,58,99,50,93,111.0,17,96,82,77,885
2017-04-17 16:00:00,8.5,0.1,5.1,198.0,59,105,20,111,155.0,17,117,79,149,1042
2017-04-17 17:00:00,8.8,0.5,4.3,225.0,44,108,22,96,121.0,26,93,48,98,914
2017-04-17 18:00:00,7.9,0.0,4.4,179.0,21,55,14,45,53.0,14,52,34,57,554
2017-04-17 19:00:00,6.5,0.0,3.9,146.0,24,40,13,49,43.0,14,40,25,39,452
2017-04-17 20:00:00,6.0,0.0,3.1,151.0,15,15,6,17,13.0,7,33,14,17,309
2017-04-17 21:00:00,4.6,0.0,3.7,73.0,3,11,0,4,5.0,7,9,14,7,144
2017-04-17 22:00:00,3.4,0.0,3.3,45.0,5,14,0,6,4.0,6,4,0,5,103
2017-04-17 23:00:00,3.3,0.0,2.1,54.0,1,2,0,0,0.0,4,2,1,4,75
2017-04-18 00:00:00,3.6,0.0,3.4,16.0,1,4,0,1,1.0,0,1,1,3,30
2017-04-18 01:00:00,3.1,0.0,3.9,11.0,2,2,0,0,1.0,0,0,0,1,20
2017-04-18 02:00:00,2.7,0.0,3.7,9.0,4,0,0,0,0.0,2,0,0,0,21
2017-04-18 03:00:00,2.9,0.0,3.0,8.0,0,0,0,0,0.0,2,1,0,0,11
2017-04-18 04:00:00,2.8,0.0,2.9,11.0,1,2,1,0,0.0,4,1,0,0,25
2017-04-18 05:00:00,2.7,0.0,2.5,52.0,12,23,2,5,5.0,8,12,4,4,134
2017-04-18 06:00:00,2.8,0.0,2.8,155.0,32,66,8,11,23.0,21,29,7,16,410
2017-04-18 07:00:00,3.1,0.0,2.8,416.0,44,160,18,52,73.0,49,124,26,62,1164
2017-04-18 08:00:00,4.6,0.0,2.9,510.0,49,227,21,102,100.0,52,254,39,84,1701
2017-04-18 09:00:00,6.3,0.0,3.2,335.0,23,108,13,58,44.0,38,119,30,41,958
2017-04-18 10:00:00,7.0,0.4,4.6,321.0,55,67,9,40,39.0,35,90,31,36,802
2017-04-18 11:00:00,6.6,0.0,4.1,256.0,19,55,19,81,48.0,33,76,52,35,747
2017-04-18 12:00:00,8.5,0.0,4.0,284.0,19,51,29,36,35.0,41,60,27,39,716
2017-04-18 13:00:00,5.7,0.0,4.7,304.0,31,50,20,65,41.0,36,85,40,34,783
2017-04-18 14:00:00,4.6,0.0,4.9,316.0,21,53,17,58,29.0,40,108,29,37,817
2017-04-18 15:00:00,5.7,0.0,3.1,345.0,34,75,32,47,73.0,42,64,48,60,928
2017-04-18 16:00:00,7.6,0.0,2.8,449.0,48,181,29,71,80.0,58,150,49,68,1336
2017-04-18 17:00:00,6.7,0.0,4.5,593.0,58,188,31,81,115.0,48,218,34,109,1701
2017-04-18 18:00:00,6.2,0.0,3.7,515.0,47,133,22,74,86.0,53,162,47,93,1419
2017-04-18 19:00:00,5.1,0.0,3.6,369.0,28,81,6,50,63.0,41,82,18,58,900
2017-04-18 20:00:00,3.7,0.0,2.2,266.0,19,36,2,21,34.0,34,51,21,50,604
2017-04-18 21:00:00,3.6,0.0,1.6,134.0,11,19,2,4,16.0,10,19,3,12,267
2017-04-18 22:00:00,2.8,0.0,1.7,112.0,8,9,0,6,2.0,8,13,1,3,184
2017-04-18 23:00:00,1.0,0.0,1.4,113.0,5,6,0,2,2.0,9,6,2,6,167
2017-04-19 00:00:00,1.0,0.0,0.6,47.0,0,1,0,1,3.0,3,1,0,5,64
2017-04-19 01:00:00,0.7,0.0,1.4,12.0,2,4,0,0,0.0,0,3,0,1,24
2017-04-19 02:00:00,0.3,0.0,1.8,11.0,1,1,0,0,0.0,2,0,0,0,17
2017-04-19 03:00:00,0.5,0.0,2.2,5.0,0,1,0,2,0.0,0,1,0,0,9
2017-04-19 04:00:00,-0.1,0.0,2.2,15.0,3,3,1,0,0.0,2,2,0,0,28
2017-04-19 05:00:00,-0.7,0.0,1.8,49.0,11,18,4,5,9.0,10,19,5,6,149
2017-04-19 06:00:00,0.4,0.0,0.9,157.0,44,75,16,19,25.0,24,34,9,18,456
2017-04-19 07:00:00,2.1,0.0,1.6,487.0,63,195,30,70,88.0,57,153,36,79,1403
2017-04-19 08:00:00,3.0,0.0,3.8,574.0,63,322,28,128,134.0,66,301,43,111,2057
2017-04-19 09:00:00,5.2,0.0,4.5,415.0,35,131,21,48,63.0,35,157,22,55,1129
2017-04-19 10:00:00,5.4,0.0,4.7,286.0,15,62,21,48,49.0,36,79,22,45,762
2017-04-19 11:00:00,6.4,0.0,4.6,299.0,32,93,24,74,65.0,27,94,65,65,903
2017-04-19 12:00:00,6.6,0.0,4.9,344.0,27,80,18,60,62.0,26,107,30,55,904
2017-04-19 13:00:00,6.4,0.1,3.7,336.0,39,77,35,78,52.0,43,116,48,65,1009
2017-04-19 14:00:00,6.6,0.0,3.6,341.0,35,74,36,80,84.0,47,106,44,74,1030
2017-04-19 15:00:00,6.6,0.0,3.6,435.0,47,123,34,63,100.0,61,145,76,99,1286
2017-04-19 16:00:00,6.2,0.0,3.8,591.0,87,209,47,84,140.0,74,162,76,128,1757
2017-04-19 17:00:00,6.0,0.0,3.2,655.0,90,281,38,119,176.0,59,283,68,151,2171
2017-04-19 18:00:00,5.3,0.0,2.8,534.0,60,198,38,97,114.0,41,243,46,115,1690
2017-04-19 19:00:00,4.3,0.0,2.1,456.0,48,91,7,38,65.0,38,100,34,52,1048
2017-04-19 20:00:00,2.4,0.0,1.8,282.0,23,57,8,20,37.0,26,57,13,56,649
2017-04-19 21:00:00,2.3,0.0,1.5,154.0,8,21,1,9,12.0,16,30,4,14,322
2017-04-19 22:00:00,0.4,0.0,1.2,170.0,5,20,3,8,2.0,17,17,4,7,275
2017-04-19 23:00:00,0.1,0.0,1.4,90.0,7,8,0,2,3.0,12,5,2,7,148
2017-04-20 00:00:00,-0.9,0.0,1.3,26.0,2,3,0,1,1.0,2,4,3,1,49
2017-04-20 01:00:00,-2.0,0.0,0.7,18.0,1,4,0,0,0.0,3,2,0,0,33
2017-04-20 02:00:00,-2.8,0.0,1.0,7.0,0,3,0,0,0.0,1,0,0,0,11
2017-04-20 03:00:00,-2.8,0.0,1.0,9.0,3,1,0,0,0.0,2,0,0,0,16
2017-04-20 04:00:00,-2.9,0.0,0.6,18.0,1,0,1,0,0.0,2,1,2,0,29
2017-04-20 05:00:00,-3.2,0.0,0.7,55.0,8,17,0,3,5.0,8,14,2,4,128
2017-04-20 06:00:00,-0.7,0.0,0.6,168.0,41,74,11,18,23.0,23,32,10,18,457
2017-04-20 07:00:00,2.9,0.0,0.8,480.0,58,195,31,66,80.0,52,148,39,70,1361
2017-04-20 08:00:00,4.6,0.0,1.0,606.0,70,279,33,124,118.0,68,298,53,96,2012
2017-04-20 09:00:00,6.1,0.0,1.4,445.0,16,137,12,66,72.0,51,164,30,59,1230
2017-04-20 10:00:00,6.9,0.0,2.1,273.0,21,78,26,48,56.0,29,123,43,65,850
2017-04-20 11:00:00,7.1,0.0,2.3,320.0,28,71,38,77,110.0,38,127,51,85,1039
2017-04-20 12:00:00,8.6,0.0,2.1,367.0,36,80,49,96,93.0,40,129,87,95,1187
2017-04-20 13:00:00,9.9,0.0,2.7,416.0,41,129,66,93,127.0,55,152,70,124,1412
2017-04-20 14:00:00,10.2,0.0,2.6,443.0,69,130,68,138,156.0,50,186,83,144,1588
2017-04-20 15:00:00,10.7,0.0,2.7,504.0,82,184,82,126,143.0,71,189,91,161,1797
2017-04-20 16:00:00,10.4,0.0,2.8,677.0,111,260,61,141,206.0,81,248,97,211,2274
2017-04-20 17:00:00,10.2,0.0,2.5,779.0,128,336,65,151,251.0,72,317,99,236,2716
2017-04-20 18:00:00,9.0,0.0,2.2,694.0,118,251,50,149,189.0,73,282,74,217,2298
2017-04-20 19:00:00,8.0,0.0,1.1,539.0,64,154,39,96,135.0,51,141,55,148,1557
2017-04-20 20:00:00,6.6,0.0,0.8,361.0,37,93,8,55,44.0,44,88,25,62,885
2017-04-20 21:00:00,6.2,0.0,0.7,199.0,7,41,2,8,10.0,22,43,8,21,403
2017-04-20 22:00:00,5.9,0.0,0.9,169.0,6,27,1,5,12.0,19,17,3,14,308
2017-04-20 23:00:00,5.8,0.0,1.3,119.0,10,6,0,5,1.0,7,6,8,3,181
2017-04-21 00:00:00,4.7,0.0,1.7,58.0,1,4,0,4,0.0,1,2,1,0,81
2017-04-21 01:00:00,3.6,0.0,1.4,24.0,1,2,0,1,1.0,2,1,0,2,37
2017-04-21 02:00:00,3.2,0.0,0.9,14.0,1,1,0,0,0.0,1,0,0,0,20
2017-04-21 03:00:00,2.9,0.0,1.2,8.0,2,2,0,0,1.0,3,0,0,1,18
2017-04-21 04:00:00,2.3,0.0,1.4,16.0,3,2,2,0,0.0,1,1,0,0,28
2017-04-21 05:00:00,3.2,0.0,1.1,45.0,9,15,2,3,7.0,11,8,2,5,120
2017-04-21 06:00:00,4.3,0.0,1.5,162.0,41,74,8,18,23.0,21,34,10,18,445
2017-04-21 07:00:00,5.7,0.0,1.7,409.0,44,184,30,56,69.0,39,126,34,65,1170
2017-04-21 08:00:00,6.2,0.0,2.2,512.0,48,276,19,110,93.0,61,250,38,67,1713
2017-04-21 09:00:00,7.0,0.0,2.1,365.0,24,111,17,63,53.0,40,124,30,36,991
2017-04-21 10:00:00,7.8,0.0,2.1,246.0,21,42,27,42,34.0,35,78,50,37,697
2017-04-21 11:00:00,8.5,0.0,2.6,307.0,29,66,23,76,48.0,28,65,49,46,824
2017-04-21 12:00:00,11.0,0.0,2.2,348.0,26,74,22,46,61.0,35,91,33,49,893
2017-04-21 13:00:00,11.3,0.0,2.5,411.0,34,90,31,57,59.0,61,112,48,50,1077
2017-04-21 14:00:00,12.9,0.0,1.9,427.0,45,118,54,82,77.0,59,125,44,76,1232
2017-04-21 15:00:00,13.5,0.0,1.6,461.0,52,147,32,68,121.0,54,133,54,114,1386
2017-04-21 16:00:00,13.4,0.0,3.2,521.0,66,186,51,101,129.0,57,190,74,113,1661
2017-04-21 17:00:00,12.7,0.0,3.1,533.0,60,157,30,96,112.0,65,202,65,99,1586
2017-04-21 18:00:00,12.2,0.0,3.8,469.0,63,126,20,84,107.0,39,146,59,97,1354
2017-04-21 19:00:00,11.9,0.0,3.2,419.0,44,78,11,57,51.0,27,82,27,61,952
2017-04-21 20:00:00,11.6,0.0,3.4,248.0,26,48,13,29,30.0,23,56,17,48,596
2017-04-21 21:00:00,11.0,0.0,4.1,173.0,17,26,3,14,15.0,13,26,10,23,344
2017-04-21 22:00:00,10.6,0.0,3.8,174.0,3,17,0,6,8.0,17,9,4,13,283
2017-04-21 23:00:00,10.1,0.0,3.3,104.0,4,8,5,4,4.0,6,5,1,8,171
2017-04-22 00:00:00,9.7,0.0,2.6,72.0,3,8,0,6,1.0,3,1,5,9,121
2017-04-22 01:00:00,9.1,0.0,1.7,54.0,5,5,0,1,3.0,5,4,2,3,97
2017-04-22 02:00:00,9.0,0.1,1.8,42.0,0,9,3,1,0.0,2,1,0,0,64
2017-04-22 03:00:00,9.2,0.1,1.6,30.0,2,2,0,0,0.0,3,0,0,1,42
2017-04-22 04:00:00,9.2,0.8,2.4,17.0,3,4,0,0,0.0,3,2,0,0,33
2017-04-22 05:00:00,9.2,0.2,2.9,29.0,4,8,1,1,4.0,7,3,1,3,67
2017-04-22 06:00:00,5.6,0.0,4.5,33.0,6,27,1,3,5.0,13,4,1,1,102
2017-04-22 07:00:00,5.2,0.0,2.9,48.0,31,17,0,4,17.0,13,12,8,4,165
2017-04-22 08:00:00,5.5,0.0,2.4,91.0,4,24,2,6,15.0,25,16,8,11,212
2017-04-22 09:00:00,6.1,0.0,2.5,127.0,7,33,3,17,9.0,24,36,7,19,320
2017-04-22 10:00:00,6.3,0.0,2.2,169.0,17,49,13,12,32.0,31,39,9,39,465
2017-04-22 11:00:00,6.8,0.0,3.1,262.0,15,83,15,51,68.0,41,99,36,51,789
2017-04-22 12:00:00,8.4,0.0,3.2,298.0,20,81,14,53,58.0,38,85,41,78,853
2017-04-22 13:00:00,8.6,0.0,4.6,271.0,29,101,14,47,72.0,39,136,30,55,857
2017-04-22 14:00:00,9.7,0.0,4.0,375.0,35,123,29,61,103.0,40,118,52,99,1119
2017-04-22 15:00:00,9.6,0.0,3.7,337.0,48,78,25,77,62.0,37,121,70,75,999
2017-04-22 16:00:00,9.4,0.0,4.1,361.0,30,73,16,78,75.0,33,112,46,67,958
2017-04-22 17:00:00,8.7,0.0,4.2,331.0,27,85,23,58,69.0,36,106,28,78,910
2017-04-22 18:00:00,8.4,0.0,3.7,271.0,22,62,18,28,55.0,24,48,39,48,683
2017-04-22 19:00:00,7.7,0.0,3.3,250.0,13,30,5,20,34.0,14,31,23,41,509
2017-04-22 20:00:00,7.0,0.0,3.3,168.0,17,18,1,17,23.0,19,34,16,26,369
2017-04-22 21:00:00,6.5,0.0,3.8,130.0,12,12,4,6,8.0,21,13,2,12,239
2017-04-22 22:00:00,5.8,0.0,3.6,109.0,2,8,0,2,2.0,9,9,3,3,158
2017-04-22 23:00:00,5.2,0.0,2.3,103.0,9,6,0,2,5.0,4,7,5,5,162
2017-04-23 00:00:00,5.1,0.0,2.7,87.0,4,4,0,1,4.0,3,8,1,5,137
2017-04-23 01:00:00,3.6,0.0,2.1,76.0,5,6,1,3,1.0,7,1,1,11,130
2017-04-23 02:00:00,3.9,0.0,2.2,28.0,5,2,0,1,2.0,2,0,1,3,50
2017-04-23 03:00:00,3.5,0.0,1.6,36.0,1,4,0,2,3.0,2,0,2,3,60
2017-04-23 04:00:00,1.8,0.0,1.5,16.0,0,1,0,0,0.0,1,1,0,1,27
2017-04-23 05:00:00,2.5,0.0,1.4,20.0,2,3,0,2,0.0,4,3,0,1,36
2017-04-23 06:00:00,3.5,0.0,1.5,25.0,3,6,1,2,4.0,1,4,2,3,54
2017-04-23 07:00:00,4.7,0.0,1.9,37.0,3,13,3,6,13.0,4,11,7,7,107
2017-04-23 08:00:00,5.9,0.1,2.4,60.0,16,24,1,9,22.0,8,19,8,19,193
2017-04-23 09:00:00,6.8,0.0,2.9,122.0,28,55,9,40,45.0,19,47,22,39,453
2017-04-23 10:00:00,8.1,0.0,3.0,194.0,34,87,34,84,98.0,22,98,64,89,859
2017-04-23 11:00:00,8.4,0.0,2.9,203.0,70,114,53,101,106.0,32,114,76,112,1027
2017-04-23 12:00:00,9.1,0.1,4.0,256.0,84,155,62,145,170.0,39,185,113,148,1413
2017-04-23 13:00:00,9.0,0.0,3.9,389.0,74,157,62,174,184.0,25,187,129,192,1656
2017-04-23 14:00:00,10.1,0.0,3.7,406.0,83,153,56,172,174.0,28,197,120,168,1621
2017-04-23 15:00:00,9.0,0.0,3.1,386.0,87,176,82,151,212.0,35,203,148,211,1792
2017-04-23 16:00:00,9.0,0.1,3.0,323.0,91,213,65,146,240.0,25,193,119,170,1674
2017-04-23 17:00:00,9.2,0.0,2.8,397.0,64,115,38,107,118.0,30,107,74,138,1254
2017-04-23 18:00:00,8.1,0.0,2.7,295.0,57,51,17,67,81.0,18,92,61,91,885
2017-04-23 19:00:00,7.9,0.0,1.3,240.0,33,67,18,53,67.0,19,56,41,81,714
2017-04-23 20:00:00,7.5,0.0,1.1,190.0,15,38,6,27,27.0,12,27,13,32,409
2017-04-23 21:00:00,5.8,0.0,0.9,119.0,10,7,0,3,4.0,6,21,6,2,206
2017-04-23 22:00:00,4.6,0.0,1.1,87.0,4,6,2,7,2.0,8,13,2,4,147
2017-04-23 23:00:00,4.3,0.0,1.3,64.0,6,3,0,2,6.0,2,5,3,5,100
2017-04-24 00:00:00,3.3,0.0,1.7,19.0,0,5,0,0,2.0,2,1,0,2,36
2017-04-24 01:00:00,2.8,0.0,2.0,12.0,1,2,0,0,0.0,1,1,0,0,18
2017-04-24 02:00:00,2.5,0.0,2.2,7.0,0,1,0,0,0.0,0,0,0,0,9
2017-04-24 03:00:00,2.6,0.0,2.3,4.0,0,1,0,0,0.0,0,0,0,0,6
2017-04-24 04:00:00,0.9,0.0,1.6,26.0,0,1,0,1,1.0,2,0,1,1,40
2017-04-24 05:00:00,1.5,0.0,3.0,58.0,18,29,6,4,3.0,15,17,3,3,172
