Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2020
2020-01-01 13:00:00,3.6,0.0,2.6,14.0,48.0,74.0,20.0,69.0,34.0,89.0,48.0,83.0,146.0,652.0
2020-01-01 14:00:00,3.9,0.0,2.3,32.0,89.0,149.0,13.0,98.0,39.0,150.0,86.0,129.0,224.0,1054.0
2020-01-01 15:00:00,2.1,0.0,1.8,20.0,73.0,191.0,15.0,131.0,66.0,160.0,109.0,132.0,242.0,1190.0
2020-01-01 16:00:00,1.1,0.0,1.7,18.0,67.0,94.0,20.0,63.0,43.0,91.0,55.0,96.0,216.0,798.0
2020-01-01 17:00:00,1.2,0.0,2.4,5.0,23.0,32.0,12.0,36.0,14.0,40.0,31.0,32.0,156.0,401.0
2020-01-01 18:00:00,0.9,0.0,2.0,0.0,6.0,17.0,10.0,6.0,7.0,11.0,6.0,10.0,86.0,170.0
2020-01-01 19:00:00,0.7,0.0,1.8,1.0,4.0,5.0,7.0,8.0,1.0,5.0,5.0,11.0,94.0,149.0
2020-01-01 20:00:00,1.0,0.0,1.9,0.0,1.0,4.0,8.0,5.0,3.0,3.0,3.0,11.0,52.0,91.0
2020-01-01 21:00:00,0.7,0.0,2.8,2.0,3.0,1.0,3.0,6.0,0.0,2.0,5.0,7.0,58.0,89.0
2020-01-01 22:00:00,0.1,0.0,1.2,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,38.0,55.0
2020-01-01 23:00:00,0.5,0.0,1.8,0.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,8.0,22.0,43.0
2020-01-02 00:00:00,0.5,0.0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,15.0
2020-01-02 01:00:00,-0.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,14.0
2020-01-02 02:00:00,-0.5,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
2020-01-02 03:00:00,-1.3,0.0,2.3,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,10.0
2020-01-02 04:00:00,-0.9,0.0,2.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,12.0,20.0
2020-01-02 05:00:00,-0.6,0.0,2.7,2.0,5.0,2.0,8.0,4.0,4.0,1.0,13.0,16.0,33.0,90.0
2020-01-02 06:00:00,-0.4,0.0,2.4,7.0,12.0,20.0,20.0,31.0,7.0,14.0,37.0,59.0,120.0,332.0
2020-01-02 07:00:00,0.0,0.0,2.8,14.0,31.0,44.0,40.0,78.0,17.0,31.0,57.0,122.0,254.0,703.0
2020-01-02 08:00:00,0.2,0.0,2.2,9.0,62.0,68.0,27.0,138.0,23.0,60.0,44.0,194.0,291.0,933.0
2020-01-02 09:00:00,0.5,0.0,1.5,3.0,36.0,53.0,23.0,70.0,23.0,43.0,30.0,120.0,195.0,611.0
2020-01-02 10:00:00,1.5,0.0,1.1,3.0,23.0,32.0,22.0,38.0,16.0,38.0,17.0,35.0,209.0,443.0
2020-01-02 11:00:00,2.0,0.0,1.8,11.0,42.0,37.0,28.0,64.0,20.0,39.0,15.0,51.0,228.0,549.0
2020-01-02 12:00:00,3.0,0.0,1.3,18.0,52.0,81.0,19.0,67.0,30.0,69.0,38.0,61.0,274.0,720.0
2020-01-02 13:00:00,3.8,0.0,2.6,23.0,47.0,63.0,35.0,83.0,39.0,62.0,49.0,73.0,303.0,800.0
2020-01-02 14:00:00,3.7,0.0,1.6,19.0,38.0,64.0,42.0,96.0,23.0,92.0,41.0,85.0,323.0,849.0
2020-01-02 15:00:00,4.0,0.0,2.5,17.0,76.0,96.0,29.0,115.0,51.0,98.0,67.0,117.0,402.0,1099.0
2020-01-02 16:00:00,3.0,0.0,1.4,18.0,76.0,99.0,51.0,142.0,33.0,88.0,73.0,142.0,444.0,1192.0
2020-01-02 17:00:00,2.6,0.0,2.0,10.0,60.0,78.0,37.0,125.0,28.0,83.0,56.0,168.0,423.0,1098.0
2020-01-02 18:00:00,3.7,0.0,3.1,9.0,24.0,30.0,24.0,67.0,17.0,46.0,45.0,78.0,306.0,664.0
2020-01-02 19:00:00,4.1,0.0,3.2,4.0,15.0,16.0,28.0,20.0,10.0,28.0,17.0,36.0,232.0,413.0
2020-01-02 20:00:00,4.8,0.0,5.3,1.0,5.0,9.0,10.0,11.0,7.0,20.0,16.0,16.0,151.0,249.0
2020-01-02 21:00:00,4.7,0.0,4.2,1.0,2.0,5.0,13.0,5.0,4.0,3.0,3.0,13.0,103.0,153.0
2020-01-02 22:00:00,4.7,0.0,4.5,1.0,2.0,4.0,14.0,10.0,1.0,4.0,4.0,11.0,97.0,149.0
2020-01-02 23:00:00,5.1,0.0,4.3,4.0,2.0,3.0,8.0,4.0,1.0,6.0,1.0,4.0,48.0,81.0
2020-01-03 00:00:00,5.4,0.0,3.5,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,2.0,29.0,40.0
2020-01-03 01:00:00,5.7,0.0,3.9,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,13.0,29.0
2020-01-03 02:00:00,5.8,0.0,4.6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,10.0,15.0
2020-01-03 03:00:00,6.3,0.0,3.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,11.0
2020-01-03 04:00:00,6.2,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,11.0,25.0
2020-01-03 05:00:00,6.7,0.0,3.3,3.0,5.0,4.0,15.0,11.0,2.0,2.0,12.0,10.0,36.0,102.0
2020-01-03 06:00:00,7.2,0.0,3.5,4.0,12.0,16.0,18.0,30.0,9.0,13.0,31.0,47.0,111.0,298.0
2020-01-03 07:00:00,7.6,0.0,4.1,6.0,42.0,30.0,34.0,70.0,19.0,31.0,44.0,104.0,230.0,621.0
2020-01-03 08:00:00,8.1,0.0,5.5,15.0,54.0,67.0,27.0,136.0,17.0,46.0,43.0,154.0,268.0,841.0
2020-01-03 09:00:00,8.3,0.0,7.4,4.0,50.0,34.0,25.0,82.0,26.0,39.0,25.0,106.0,234.0,642.0
2020-01-03 10:00:00,8.4,0.0,6.4,9.0,28.0,47.0,24.0,40.0,15.0,51.0,30.0,48.0,208.0,509.0
2020-01-03 11:00:00,8.3,0.0,5.5,10.0,42.0,36.0,29.0,49.0,18.0,60.0,21.0,44.0,234.0,565.0
2020-01-03 12:00:00,9.3,0.0,5.2,10.0,32.0,53.0,31.0,55.0,21.0,58.0,24.0,67.0,271.0,648.0
2020-01-03 13:00:00,9.2,0.0,5.5,6.0,30.0,56.0,29.0,81.0,23.0,53.0,37.0,81.0,329.0,755.0
2020-01-03 14:00:00,8.6,0.0,6.0,5.0,48.0,58.0,42.0,79.0,28.0,62.0,32.0,102.0,342.0,809.0
2020-01-03 15:00:00,9.1,0.0,5.2,13.0,51.0,75.0,51.0,86.0,25.0,65.0,37.0,93.0,320.0,838.0
2020-01-03 16:00:00,9.7,0.0,6.1,8.0,48.0,53.0,32.0,108.0,29.0,46.0,30.0,99.0,314.0,786.0
2020-01-03 17:00:00,9.8,0.0,5.9,9.0,52.0,40.0,21.0,90.0,20.0,40.0,32.0,100.0,318.0,738.0
2020-01-03 18:00:00,9.6,0.0,6.0,2.0,27.0,28.0,28.0,53.0,13.0,32.0,21.0,58.0,262.0,536.0
2020-01-03 19:00:00,9.3,0.3,5.3,1.0,8.0,18.0,20.0,32.0,6.0,25.0,16.0,30.0,239.0,412.0
2020-01-03 20:00:00,6.8,0.4,5.5,2.0,3.0,12.0,11.0,6.0,1.0,19.0,6.0,19.0,126.0,218.0
2020-01-03 21:00:00,6.3,0.3,3.6,1.0,4.0,11.0,11.0,7.0,0.0,18.0,4.0,15.0,85.0,164.0
2020-01-03 22:00:00,5.9,0.7,3.3,0.0,1.0,2.0,10.0,8.0,1.0,3.0,4.0,13.0,84.0,128.0
2020-01-03 23:00:00,5.6,0.1,3.4,0.0,4.0,2.0,5.0,3.0,0.0,2.0,6.0,19.0,76.0,118.0
2020-01-04 00:00:00,4.8,0.7,3.0,0.0,1.0,5.0,3.0,1.0,0.0,5.0,0.0,2.0,43.0,63.0
2020-01-04 01:00:00,4.5,0.2,2.6,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,3.0,37.0,53.0
2020-01-04 02:00:00,4.1,0.0,2.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,25.0
2020-01-04 03:00:00,4.1,0.0,3.3,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,12.0,20.0
2020-01-04 04:00:00,3.1,0.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,18.0
2020-01-04 05:00:00,3.4,0.0,3.5,0.0,5.0,2.0,2.0,2.0,0.0,2.0,4.0,3.0,14.0,35.0
2020-01-04 06:00:00,3.2,0.0,3.9,1.0,0.0,6.0,6.0,3.0,0.0,2.0,6.0,6.0,22.0,54.0
2020-01-04 07:00:00,3.8,0.0,3.6,0.0,1.0,4.0,4.0,3.0,0.0,3.0,1.0,14.0,31.0,63.0
2020-01-04 08:00:00,3.6,0.0,3.4,5.0,11.0,9.0,18.0,13.0,5.0,11.0,5.0,26.0,75.0,180.0
2020-01-04 09:00:00,4.1,0.0,3.1,9.0,19.0,22.0,15.0,18.0,12.0,32.0,17.0,26.0,111.0,290.0
2020-01-04 10:00:00,5.3,0.0,4.1,11.0,29.0,43.0,16.0,47.0,18.0,45.0,33.0,48.0,197.0,507.0
2020-01-04 11:00:00,5.5,0.0,5.3,10.0,49.0,60.0,19.0,50.0,30.0,61.0,37.0,51.0,299.0,688.0
2020-01-04 12:00:00,6.1,0.0,6.4,34.0,42.0,60.0,37.0,60.0,25.0,63.0,42.0,44.0,331.0,769.0
2020-01-04 13:00:00,6.5,0.4,6.6,26.0,46.0,89.0,32.0,94.0,29.0,85.0,50.0,83.0,344.0,912.0
2020-01-04 14:00:00,6.4,0.4,5.2,23.0,47.0,68.0,26.0,88.0,39.0,74.0,39.0,63.0,329.0,813.0
2020-01-04 15:00:00,6.4,0.3,5.6,11.0,48.0,63.0,29.0,67.0,44.0,54.0,47.0,88.0,327.0,812.0
2020-01-04 16:00:00,6.4,0.4,5.7,16.0,39.0,40.0,29.0,58.0,34.0,52.0,36.0,44.0,269.0,638.0
2020-01-04 17:00:00,6.5,0.0,5.5,10.0,19.0,23.0,18.0,51.0,13.0,29.0,14.0,40.0,249.0,479.0
2020-01-04 18:00:00,6.2,0.0,5.5,4.0,10.0,14.0,19.0,32.0,9.0,19.0,16.0,24.0,234.0,393.0
2020-01-04 19:00:00,6.2,0.0,5.5,1.0,6.0,13.0,13.0,24.0,5.0,21.0,8.0,27.0,208.0,334.0
2020-01-04 20:00:00,6.0,0.0,4.8,0.0,4.0,11.0,6.0,15.0,5.0,13.0,2.0,15.0,169.0,243.0
2020-01-04 21:00:00,6.0,0.0,4.6,0.0,3.0,5.0,8.0,6.0,3.0,4.0,4.0,14.0,68.0,117.0
2020-01-04 22:00:00,6.1,0.0,4.2,0.0,2.0,6.0,8.0,11.0,1.0,3.0,0.0,5.0,87.0,125.0
2020-01-04 23:00:00,6.1,0.0,3.7,0.0,3.0,2.0,6.0,9.0,0.0,6.0,0.0,5.0,76.0,113.0
2020-01-05 00:00:00,6.0,0.0,3.4,0.0,1.0,3.0,1.0,3.0,0.0,7.0,2.0,7.0,50.0,74.0
2020-01-05 01:00:00,5.8,0.0,2.9,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,6.0,39.0,54.0
2020-01-05 02:00:00,5.8,0.0,3.3,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.0,22.0,38.0
2020-01-05 03:00:00,5.8,0.0,3.2,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0,7.0,25.0
2020-01-05 04:00:00,5.8,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0
2020-01-05 05:00:00,5.7,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,11.0,19.0
2020-01-05 06:00:00,5.5,0.0,1.4,0.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0,2.0,11.0,29.0
2020-01-05 07:00:00,5.3,0.0,1.5,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,18.0,39.0
2020-01-05 08:00:00,5.3,0.0,1.6,2.0,6.0,13.0,8.0,13.0,9.0,15.0,6.0,17.0,44.0,134.0
2020-01-05 09:00:00,5.7,0.0,1.8,6.0,21.0,35.0,9.0,30.0,19.0,24.0,13.0,43.0,84.0,299.0
2020-01-05 10:00:00,6.0,0.0,1.3,13.0,47.0,51.0,14.0,40.0,19.0,51.0,35.0,61.0,164.0,510.0
2020-01-05 11:00:00,6.3,0.0,1.9,25.0,50.0,75.0,33.0,69.0,27.0,55.0,32.0,62.0,154.0,610.0
2020-01-05 12:00:00,6.5,0.0,2.8,38.0,61.0,79.0,17.0,80.0,44.0,76.0,59.0,70.0,182.0,727.0
2020-01-05 13:00:00,6.7,0.0,2.8,29.0,73.0,83.0,18.0,93.0,66.0,66.0,57.0,89.0,207.0,805.0
2020-01-05 14:00:00,6.6,0.0,2.3,26.0,80.0,104.0,34.0,78.0,40.0,99.0,48.0,95.0,285.0,920.0
2020-01-05 15:00:00,6.4,0.0,1.9,36.0,78.0,93.0,17.0,138.0,60.0,96.0,72.0,104.0,249.0,969.0
2020-01-05 16:00:00,6.1,0.0,1.8,14.0,69.0,70.0,19.0,93.0,56.0,70.0,52.0,70.0,235.0,766.0
2020-01-05 17:00:00,5.7,0.0,2.1,5.0,40.0,45.0,17.0,48.0,25.0,41.0,19.0,57.0,248.0,559.0
2020-01-05 18:00:00,5.7,0.0,2.5,1.0,15.0,18.0,25.0,38.0,11.0,26.0,16.0,24.0,180.0,362.0
2020-01-05 19:00:00,5.8,0.0,3.3,1.0,9.0,12.0,12.0,16.0,2.0,11.0,12.0,24.0,167.0,272.0
2020-01-05 20:00:00,5.4,0.0,3.3,1.0,6.0,4.0,8.0,13.0,1.0,5.0,8.0,12.0,122.0,181.0
2020-01-05 21:00:00,5.5,0.0,3.2,0.0,9.0,10.0,8.0,12.0,6.0,4.0,2.0,11.0,75.0,137.0
2020-01-05 22:00:00,5.5,0.0,3.5,0.0,2.0,4.0,7.0,8.0,0.0,2.0,1.0,8.0,68.0,102.0
2020-01-05 23:00:00,5.3,0.0,3.7,0.0,1.0,1.0,6.0,5.0,0.0,2.0,0.0,6.0,27.0,48.0
2020-01-06 00:00:00,5.1,0.0,3.6,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,20.0,30.0
2020-01-06 01:00:00,4.9,0.0,3.4,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,15.0
2020-01-06 02:00:00,4.8,0.1,4.2,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,15.0
2020-01-06 03:00:00,4.7,0.0,4.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,12.0
2020-01-06 04:00:00,4.4,0.0,3.7,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,6.0,18.0
2020-01-06 05:00:00,4.3,0.0,3.9,3.0,8.0,8.0,14.0,14.0,2.0,5.0,25.0,33.0,56.0,172.0
2020-01-06 06:00:00,4.2,0.1,4.0,15.0,25.0,43.0,45.0,55.0,20.0,36.0,68.0,123.0,224.0,664.0
2020-01-06 07:00:00,4.1,0.2,2.8,54.0,121.0,140.0,80.0,240.0,60.0,119.0,106.0,306.0,577.0,1841.0
2020-01-06 08:00:00,3.9,0.0,2.9,38.0,201.0,180.0,87.0,385.0,77.0,130.0,93.0,456.0,714.0,2399.0
2020-01-06 09:00:00,4.0,0.0,3.1,15.0,62.0,84.0,38.0,167.0,24.0,69.0,38.0,191.0,380.0,1084.0
2020-01-06 10:00:00,4.9,0.0,2.4,17.0,48.0,62.0,35.0,74.0,22.0,74.0,32.0,85.0,318.0,784.0
2020-01-06 11:00:00,5.6,0.0,2.3,26.0,52.0,79.0,37.0,71.0,35.0,75.0,42.0,98.0,302.0,846.0
2020-01-06 12:00:00,6.1,0.0,3.1,15.0,53.0,93.0,47.0,103.0,37.0,98.0,51.0,111.0,391.0,1027.0
2020-01-06 13:00:00,6.5,0.0,2.8,17.0,96.0,119.0,40.0,115.0,51.0,141.0,65.0,123.0,434.0,1248.0
2020-01-06 14:00:00,6.9,0.0,2.4,35.0,80.0,147.0,47.0,117.0,49.0,153.0,69.0,147.0,482.0,1374.0
2020-01-06 15:00:00,6.1,0.0,1.7,30.0,140.0,171.0,54.0,169.0,77.0,167.0,98.0,222.0,558.0,1735.0
2020-01-06 16:00:00,4.4,0.0,1.3,39.0,113.0,232.0,99.0,245.0,62.0,196.0,140.0,344.0,739.0,2274.0
2020-01-06 17:00:00,4.4,0.0,1.8,44.0,137.0,148.0,82.0,286.0,54.0,148.0,117.0,341.0,742.0,2152.0
2020-01-06 18:00:00,5.7,0.0,4.1,22.0,72.0,102.0,55.0,202.0,42.0,91.0,57.0,212.0,607.0,1487.0
2020-01-06 19:00:00,4.8,0.0,3.3,11.0,31.0,35.0,41.0,67.0,16.0,52.0,33.0,95.0,384.0,782.0
2020-01-06 20:00:00,2.0,0.0,1.2,4.0,7.0,17.0,26.0,24.0,5.0,15.0,12.0,45.0,215.0,379.0
2020-01-06 21:00:00,2.0,0.0,2.6,0.0,4.0,10.0,24.0,13.0,6.0,17.0,9.0,17.0,146.0,250.0
2020-01-06 22:00:00,2.4,0.0,3.4,2.0,4.0,4.0,12.0,6.0,1.0,3.0,10.0,12.0,99.0,155.0
2020-01-06 23:00:00,1.9,0.0,2.9,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,44.0,58.0
2020-01-07 00:00:00,3.1,0.0,3.2,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,19.0,27.0
2020-01-07 01:00:00,3.9,0.0,2.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,11.0
2020-01-07 02:00:00,3.5,0.0,3.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0
2020-01-07 03:00:00,3.8,0.0,2.1,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,10.0
2020-01-07 04:00:00,4.4,0.0,3.7,0.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,1.0,7.0,19.0
2020-01-07 05:00:00,4.8,0.0,4.1,0.0,7.0,8.0,14.0,13.0,2.0,5.0,13.0,35.0,48.0,147.0
2020-01-07 06:00:00,5.1,0.0,2.7,18.0,35.0,34.0,45.0,62.0,16.0,34.0,73.0,132.0,238.0,697.0
2020-01-07 07:00:00,5.6,0.0,2.0,53.0,120.0,177.0,119.0,241.0,78.0,185.0,131.0,391.0,790.0,2338.0
2020-01-07 08:00:00,6.2,0.0,2.3,42.0,199.0,209.0,101.0,464.0,66.0,142.0,93.0,550.0,806.0,2720.0
2020-01-07 09:00:00,5.7,0.0,1.8,10.0,66.0,67.0,44.0,198.0,28.0,65.0,44.0,196.0,420.0,1169.0
2020-01-07 10:00:00,7.2,0.0,1.9,9.0,43.0,46.0,39.0,52.0,19.0,34.0,28.0,82.0,287.0,658.0
2020-01-07 11:00:00,8.2,0.0,1.4,18.0,33.0,43.0,42.0,85.0,30.0,64.0,31.0,62.0,261.0,698.0
2020-01-07 12:00:00,8.2,0.0,2.1,20.0,63.0,80.0,43.0,105.0,37.0,76.0,41.0,89.0,377.0,954.0
2020-01-07 13:00:00,8.3,0.0,1.9,21.0,65.0,78.0,63.0,109.0,39.0,88.0,57.0,117.0,430.0,1099.0
2020-01-07 14:00:00,8.5,0.0,2.5,19.0,50.0,78.0,60.0,102.0,37.0,67.0,48.0,136.0,440.0,1069.0
2020-01-07 15:00:00,8.1,0.0,3.9,37.0,78.0,104.0,89.0,145.0,55.0,107.0,72.0,210.0,544.0,1501.0
2020-01-07 16:00:00,6.9,0.0,3.2,44.0,117.0,163.0,121.0,208.0,46.0,158.0,135.0,349.0,746.0,2135.0
2020-01-07 17:00:00,6.6,0.0,3.6,35.0,126.0,188.0,80.0,312.0,59.0,175.0,125.0,396.0,834.0,2391.0
2020-01-07 18:00:00,6.3,0.0,4.8,16.0,75.0,109.0,60.0,244.0,36.0,135.0,74.0,257.0,667.0,1706.0
2020-01-07 19:00:00,6.4,0.0,5.9,6.0,41.0,59.0,48.0,107.0,29.0,70.0,53.0,103.0,437.0,984.0
2020-01-07 20:00:00,6.5,0.0,6.6,4.0,13.0,29.0,24.0,35.0,10.0,38.0,23.0,56.0,299.0,545.0
2020-01-07 21:00:00,6.6,0.0,5.1,1.0,7.0,11.0,31.0,23.0,5.0,13.0,16.0,25.0,201.0,342.0
2020-01-07 22:00:00,6.7,0.0,4.7,0.0,3.0,5.0,8.0,12.0,2.0,7.0,7.0,14.0,145.0,213.0
2020-01-07 23:00:00,6.5,0.0,2.4,0.0,1.0,4.0,7.0,10.0,0.0,5.0,8.0,4.0,64.0,107.0
2020-01-08 00:00:00,5.8,0.0,1.9,3.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,22.0,32.0
2020-01-08 01:00:00,5.3,0.0,0.9,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,15.0
2020-01-08 02:00:00,6.5,0.0,1.8,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,15.0
2020-01-08 03:00:00,6.6,0.0,3.6,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,6.0,15.0
2020-01-08 04:00:00,7.2,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,8.0,18.0
2020-01-08 05:00:00,7.4,0.0,2.7,0.0,8.0,9.0,12.0,13.0,4.0,6.0,19.0,30.0,48.0,151.0
2020-01-08 06:00:00,7.6,0.0,4.6,19.0,34.0,27.0,37.0,56.0,15.0,25.0,59.0,98.0,223.0,598.0
2020-01-08 07:00:00,7.6,0.0,5.1,45.0,109.0,134.0,88.0,202.0,58.0,134.0,92.0,289.0,617.0,1809.0
2020-01-08 08:00:00,7.9,0.0,6.5,31.0,170.0,193.0,112.0,447.0,55.0,140.0,85.0,497.0,806.0,2578.0
2020-01-08 09:00:00,8.3,0.0,6.0,5.0,72.0,84.0,49.0,166.0,32.0,61.0,46.0,177.0,441.0,1158.0
2020-01-08 10:00:00,8.4,0.0,6.6,12.0,36.0,40.0,22.0,50.0,16.0,38.0,20.0,74.0,289.0,615.0
2020-01-08 11:00:00,9.1,0.0,6.9,11.0,38.0,36.0,31.0,64.0,16.0,45.0,16.0,55.0,280.0,600.0
2020-01-08 12:00:00,9.9,0.0,6.9,16.0,31.0,44.0,37.0,73.0,18.0,42.0,24.0,74.0,324.0,703.0
2020-01-08 13:00:00,10.2,0.0,7.3,12.0,52.0,67.0,46.0,79.0,26.0,70.0,41.0,108.0,330.0,860.0
2020-01-08 14:00:00,10.5,0.0,7.0,19.0,47.0,65.0,52.0,84.0,25.0,76.0,43.0,127.0,395.0,958.0
2020-01-08 15:00:00,10.5,0.0,5.8,30.0,86.0,113.0,75.0,132.0,62.0,99.0,72.0,220.0,432.0,1356.0
2020-01-08 16:00:00,10.4,0.0,5.2,31.0,90.0,153.0,87.0,177.0,38.0,148.0,107.0,237.0,635.0,1749.0
2020-01-08 17:00:00,10.3,0.0,5.3,31.0,117.0,163.0,71.0,289.0,57.0,141.0,94.0,336.0,663.0,2012.0
2020-01-08 18:00:00,10.2,0.0,5.1,10.0,72.0,88.0,63.0,194.0,35.0,97.0,47.0,194.0,616.0,1451.0
2020-01-08 19:00:00,10.3,0.0,5.6,7.0,40.0,40.0,34.0,83.0,17.0,43.0,39.0,107.0,417.0,844.0
2020-01-08 20:00:00,10.5,0.0,5.1,1.0,7.0,23.0,27.0,43.0,6.0,34.0,21.0,33.0,278.0,483.0
2020-01-08 21:00:00,10.8,0.1,4.7,3.0,2.0,7.0,21.0,17.0,2.0,12.0,15.0,40.0,234.0,359.0
2020-01-08 22:00:00,10.6,0.1,4.7,3.0,8.0,5.0,14.0,18.0,1.0,14.0,8.0,16.0,144.0,233.0
2020-01-08 23:00:00,10.2,0.1,3.8,0.0,2.0,4.0,8.0,1.0,0.0,6.0,6.0,7.0,96.0,132.0
2020-01-09 00:00:00,9.9,0.0,2.9,4.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,29.0,46.0
2020-01-09 01:00:00,9.8,0.0,2.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0
2020-01-09 02:00:00,9.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0
2020-01-09 03:00:00,10.4,1.2,2.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,9.0,17.0
2020-01-09 04:00:00,10.4,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0,10.0,25.0
2020-01-09 05:00:00,10.4,1.4,2.9,2.0,6.0,6.0,12.0,13.0,5.0,4.0,21.0,22.0,49.0,143.0
