Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),KennedyBrücke,NordBrücke,SüdBrücke,Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,Bonn2016
2016-01-03 23:00:00,4.1,0.0,6.2,20.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0
2016-01-04 00:00:00,3.4,0.0,6.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2016-01-04 01:00:00,3.1,0.0,6.0,11.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,19.0
2016-01-04 02:00:00,3.6,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2016-01-04 03:00:00,3.1,0.0,5.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2016-01-04 04:00:00,2.7,0.0,4.0,10.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0
2016-01-04 05:00:00,2.3,0.0,4.4,35.0,5.0,20.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,85.0
2016-01-04 06:00:00,2.9,0.0,3.4,105.0,17.0,37.0,3.0,6.0,9.0,17.0,0.0,0.0,0.0,233.0
2016-01-04 07:00:00,3.3,0.0,3.7,247.0,40.0,117.0,15.0,33.0,52.0,23.0,0.0,0.0,0.0,606.0
2016-01-04 08:00:00,3.7,0.0,4.5,372.0,32.0,206.0,9.0,69.0,101.0,34.0,0.0,0.0,0.0,986.0
2016-01-04 09:00:00,4.0,0.0,4.6,200.0,13.0,103.0,5.0,20.0,34.0,28.0,0.0,0.0,0.0,503.0
2016-01-04 10:00:00,4.7,0.0,4.5,185.0,12.0,33.0,2.0,18.0,21.0,35.0,0.0,0.0,0.0,367.0
2016-01-04 11:00:00,5.4,0.0,4.7,221.0,15.0,23.0,4.0,31.0,24.0,32.0,0.0,0.0,0.0,422.0
2016-01-04 12:00:00,6.4,0.0,4.0,254.0,15.0,48.0,6.0,28.0,23.0,31.0,0.0,0.0,0.0,469.0
2016-01-04 13:00:00,6.7,0.0,3.6,260.0,14.0,50.0,15.0,42.0,46.0,31.0,0.0,0.0,0.0,531.0
2016-01-04 14:00:00,7.0,0.0,2.7,276.0,26.0,60.0,8.0,37.0,37.0,36.0,0.0,0.0,0.0,560.0
2016-01-04 15:00:00,6.7,0.0,2.5,257.0,22.0,58.0,9.0,31.0,42.0,42.0,0.0,0.0,0.0,530.0
2016-01-04 16:00:00,6.1,0.0,2.5,330.0,39.0,134.0,9.0,47.0,65.0,53.0,0.0,0.0,0.0,810.0
2016-01-04 17:00:00,6.1,0.0,2.3,372.0,36.0,165.0,12.0,36.0,77.0,28.0,0.0,0.0,0.0,895.0
2016-01-04 18:00:00,6.4,0.2,2.9,331.0,32.0,100.0,8.0,36.0,58.0,22.0,0.0,0.0,0.0,710.0
2016-01-04 19:00:00,6.3,0.1,3.3,202.0,12.0,42.0,2.0,21.0,29.0,18.0,0.0,0.0,0.0,394.0
2016-01-04 20:00:00,6.6,0.1,4.7,139.0,2.0,17.0,0.0,10.0,9.0,15.0,0.0,0.0,0.0,236.0
2016-01-04 21:00:00,6.3,0.2,4.3,90.0,2.0,14.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,156.0
2016-01-04 22:00:00,6.6,0.0,4.2,57.0,6.0,9.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,103.0
2016-01-04 23:00:00,6.5,0.1,4.3,38.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,56.0
2016-01-05 00:00:00,6.6,0.1,4.0,20.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,35.0
2016-01-05 01:00:00,6.4,0.0,3.3,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,9.0
2016-01-05 02:00:00,5.5,0.5,2.9,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2016-01-05 03:00:00,5.1,0.3,3.5,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
2016-01-05 04:00:00,6.4,0.2,5.0,15.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0
2016-01-05 05:00:00,6.0,0.0,5.4,39.0,9.0,21.0,1.0,5.0,5.0,8.0,0.0,0.0,0.0,101.0
2016-01-05 06:00:00,5.8,0.0,5.5,147.0,32.0,72.0,12.0,13.0,19.0,25.0,0.0,0.0,0.0,373.0
2016-01-05 07:00:00,5.6,0.0,6.4,362.0,56.0,166.0,15.0,59.0,71.0,43.0,0.0,0.0,0.0,896.0
2016-01-05 08:00:00,5.8,0.0,6.8,438.0,38.0,231.0,11.0,103.0,117.0,54.0,0.0,0.0,0.0,1204.0
2016-01-05 09:00:00,6.0,0.0,5.4,282.0,19.0,123.0,16.0,40.0,38.0,40.0,0.0,0.0,0.0,710.0
2016-01-05 10:00:00,6.6,0.1,3.8,242.0,15.0,61.0,10.0,33.0,30.0,30.0,0.0,0.0,0.0,497.0
2016-01-05 11:00:00,6.8,0.0,3.6,256.0,30.0,48.0,11.0,37.0,51.0,31.0,0.0,0.0,0.0,543.0
2016-01-05 12:00:00,7.3,0.0,3.5,291.0,32.0,65.0,10.0,28.0,41.0,35.0,0.0,0.0,0.0,587.0
2016-01-05 13:00:00,7.3,0.0,2.9,311.0,28.0,77.0,14.0,52.0,46.0,43.0,0.0,0.0,0.0,672.0
2016-01-05 14:00:00,7.4,0.2,2.7,329.0,35.0,70.0,24.0,52.0,40.0,46.0,0.0,0.0,0.0,693.0
2016-01-05 15:00:00,7.0,0.2,2.6,361.0,43.0,111.0,15.0,60.0,72.0,62.0,0.0,0.0,0.0,854.0
2016-01-05 16:00:00,6.3,0.1,2.7,467.0,56.0,167.0,27.0,63.0,100.0,51.0,0.0,0.0,0.0,1094.0
2016-01-05 17:00:00,6.0,0.2,2.7,490.0,55.0,204.0,19.0,75.0,105.0,60.0,0.0,0.0,0.0,1214.0
2016-01-05 18:00:00,6.6,0.1,3.2,419.0,34.0,128.0,6.0,43.0,76.0,51.0,0.0,0.0,0.0,933.0
2016-01-05 19:00:00,6.3,0.0,2.9,281.0,9.0,53.0,4.0,26.0,32.0,24.0,0.0,0.0,0.0,517.0
2016-01-05 20:00:00,6.4,0.0,2.9,198.0,13.0,22.0,3.0,12.0,13.0,18.0,0.0,0.0,0.0,332.0
2016-01-05 21:00:00,5.6,0.0,3.0,122.0,4.0,9.0,0.0,3.0,11.0,11.0,0.0,0.0,0.0,203.0
2016-01-05 22:00:00,5.2,0.0,2.8,83.0,7.0,13.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,138.0
2016-01-05 23:00:00,5.0,0.0,2.7,49.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,70.0
2016-01-06 00:00:00,5.1,0.0,2.9,22.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,36.0
2016-01-06 01:00:00,5.1,0.0,2.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
2016-01-06 02:00:00,5.4,0.0,1.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2016-01-06 03:00:00,5.5,0.1,2.1,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
2016-01-06 04:00:00,5.1,0.1,2.0,14.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0
2016-01-06 05:00:00,5.8,0.0,2.7,38.0,8.0,21.0,2.0,2.0,7.0,10.0,0.0,0.0,0.0,100.0
2016-01-06 06:00:00,5.8,0.1,2.1,154.0,28.0,74.0,11.0,21.0,26.0,28.0,0.0,0.0,0.0,393.0
2016-01-06 07:00:00,5.7,0.0,2.5,387.0,58.0,161.0,24.0,64.0,64.0,49.0,0.0,0.0,0.0,942.0
2016-01-06 08:00:00,5.9,0.0,2.9,471.0,37.0,272.0,21.0,114.0,123.0,46.0,0.0,0.0,0.0,1320.0
2016-01-06 09:00:00,6.1,0.0,4.0,279.0,25.0,140.0,12.0,47.0,52.0,49.0,0.0,0.0,0.0,758.0
2016-01-06 10:00:00,6.4,0.0,3.2,239.0,24.0,46.0,5.0,42.0,44.0,41.0,0.0,0.0,0.0,523.0
2016-01-06 11:00:00,7.2,0.0,3.1,281.0,18.0,63.0,15.0,47.0,47.0,42.0,0.0,0.0,0.0,597.0
2016-01-06 12:00:00,7.6,0.0,2.6,289.0,30.0,64.0,13.0,52.0,54.0,52.0,0.0,0.0,0.0,651.0
2016-01-06 13:00:00,7.1,0.0,2.3,308.0,30.0,75.0,6.0,44.0,44.0,38.0,0.0,0.0,0.0,658.0
2016-01-06 14:00:00,7.1,0.0,2.2,345.0,35.0,89.0,15.0,51.0,67.0,59.0,0.0,0.0,0.0,771.0
2016-01-06 15:00:00,6.6,0.0,2.3,347.0,40.0,98.0,25.0,65.0,54.0,46.0,0.0,0.0,0.0,793.0
2016-01-06 16:00:00,6.4,0.0,2.2,460.0,55.0,161.0,19.0,79.0,136.0,65.0,0.0,0.0,0.0,1155.0
2016-01-06 17:00:00,6.4,0.0,1.8,506.0,63.0,239.0,24.0,81.0,111.0,51.0,0.0,0.0,0.0,1296.0
2016-01-06 18:00:00,6.3,0.0,1.8,469.0,30.0,154.0,11.0,47.0,71.0,30.0,0.0,0.0,0.0,1016.0
2016-01-06 19:00:00,6.2,0.0,2.1,290.0,24.0,65.0,4.0,27.0,26.0,30.0,0.0,0.0,0.0,564.0
2016-01-06 20:00:00,6.1,0.0,1.9,152.0,7.0,36.0,0.0,19.0,16.0,14.0,0.0,0.0,0.0,289.0
2016-01-06 21:00:00,5.7,0.0,2.5,114.0,7.0,28.0,1.0,10.0,5.0,9.0,0.0,0.0,0.0,201.0
2016-01-06 22:00:00,5.1,0.0,2.0,110.0,7.0,10.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,172.0
2016-01-06 23:00:00,5.6,0.0,2.1,55.0,2.0,9.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,94.0
2016-01-07 00:00:00,4.8,0.0,2.2,31.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0
2016-01-07 01:00:00,5.5,0.1,2.8,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
2016-01-07 02:00:00,4.9,0.0,2.3,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
2016-01-07 03:00:00,5.4,0.3,3.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
2016-01-07 04:00:00,5.7,0.1,4.6,20.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0
2016-01-07 05:00:00,5.5,0.0,5.1,49.0,13.0,20.0,2.0,3.0,7.0,11.0,0.0,0.0,0.0,115.0
2016-01-07 06:00:00,5.3,0.0,5.6,150.0,25.0,78.0,5.0,17.0,20.0,29.0,0.0,0.0,0.0,383.0
2016-01-07 07:00:00,5.0,0.0,5.9,458.0,73.0,185.0,33.0,70.0,90.0,52.0,0.0,0.0,0.0,1131.0
2016-01-07 08:00:00,5.2,0.0,4.0,568.0,61.0,307.0,18.0,123.0,129.0,57.0,0.0,0.0,0.0,1564.0
2016-01-07 09:00:00,5.7,0.0,4.7,345.0,19.0,121.0,13.0,44.0,58.0,55.0,0.0,0.0,0.0,816.0
2016-01-07 10:00:00,5.8,0.0,5.4,216.0,19.0,33.0,8.0,40.0,30.0,44.0,0.0,0.0,0.0,490.0
2016-01-07 11:00:00,6.2,0.0,5.9,216.0,11.0,47.0,11.0,21.0,29.0,39.0,0.0,0.0,0.0,463.0
2016-01-07 12:00:00,5.8,0.0,5.5,219.0,28.0,47.0,6.0,29.0,32.0,31.0,0.0,0.0,0.0,494.0
2016-01-07 13:00:00,5.4,0.0,5.8,254.0,16.0,49.0,9.0,29.0,32.0,28.0,0.0,0.0,0.0,515.0
2016-01-07 14:00:00,5.1,0.0,6.6,190.0,11.0,52.0,3.0,9.0,23.0,23.0,0.0,0.0,0.0,370.0
2016-01-07 15:00:00,4.6,0.0,7.6,225.0,25.0,65.0,3.0,22.0,32.0,37.0,0.0,0.0,0.0,507.0
2016-01-07 16:00:00,4.3,0.0,7.3,338.0,34.0,134.0,5.0,23.0,53.0,50.0,0.0,0.0,0.0,766.0
2016-01-07 17:00:00,5.1,0.0,6.6,405.0,54.0,196.0,20.0,54.0,72.0,34.0,0.0,0.0,0.0,1025.0
2016-01-07 18:00:00,5.4,0.0,6.2,372.0,26.0,152.0,17.0,39.0,59.0,31.0,0.0,0.0,0.0,861.0
2016-01-07 19:00:00,6.9,0.0,5.5,263.0,11.0,52.0,6.0,24.0,25.0,21.0,0.0,0.0,0.0,490.0
2016-01-07 20:00:00,7.0,0.0,5.9,194.0,12.0,27.0,1.0,15.0,12.0,16.0,0.0,0.0,0.0,330.0
2016-01-07 21:00:00,6.3,0.0,5.5,107.0,4.0,12.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,169.0
2016-01-07 22:00:00,6.0,0.0,4.2,101.0,3.0,12.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,155.0
2016-01-07 23:00:00,5.4,0.0,3.6,61.0,3.0,6.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,103.0
2016-01-08 00:00:00,5.5,0.1,3.9,22.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0
2016-01-08 01:00:00,5.6,0.7,3.6,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2016-01-08 02:00:00,5.4,0.6,4.2,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2016-01-08 03:00:00,5.2,1.0,4.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
2016-01-08 04:00:00,4.5,2.1,3.3,17.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0
2016-01-08 05:00:00,4.4,0.2,3.0,42.0,9.0,24.0,2.0,3.0,5.0,12.0,0.0,0.0,0.0,107.0
2016-01-08 06:00:00,4.0,0.0,3.3,157.0,31.0,66.0,10.0,14.0,21.0,25.0,0.0,0.0,0.0,378.0
2016-01-08 07:00:00,2.9,0.0,2.9,444.0,88.0,210.0,43.0,71.0,83.0,58.0,0.0,0.0,0.0,1145.0
2016-01-08 08:00:00,2.5,0.0,3.7,518.0,54.0,314.0,21.0,106.0,140.0,59.0,0.0,0.0,0.0,1478.0
2016-01-08 09:00:00,3.9,0.0,4.3,332.0,27.0,125.0,11.0,56.0,56.0,51.0,0.0,0.0,0.0,814.0
2016-01-08 10:00:00,5.1,0.0,4.1,276.0,39.0,52.0,13.0,28.0,43.0,44.0,0.0,0.0,0.0,581.0
2016-01-08 11:00:00,5.9,0.0,4.5,301.0,35.0,59.0,21.0,64.0,73.0,37.0,0.0,0.0,0.0,686.0
2016-01-08 12:00:00,7.2,0.0,4.5,387.0,47.0,87.0,29.0,87.0,74.0,52.0,0.0,0.0,0.0,894.0
2016-01-08 13:00:00,7.2,0.0,5.0,496.0,77.0,139.0,32.0,119.0,150.0,63.0,0.0,0.0,0.0,1252.0
2016-01-08 14:00:00,7.2,0.0,4.0,491.0,79.0,193.0,32.0,96.0,172.0,94.0,0.0,0.0,0.0,1296.0
2016-01-08 15:00:00,6.5,0.0,3.5,537.0,93.0,211.0,57.0,133.0,186.0,58.0,0.0,0.0,0.0,1475.0
2016-01-08 16:00:00,4.7,0.0,2.7,524.0,101.0,239.0,48.0,132.0,207.0,71.0,0.0,0.0,0.0,1545.0
2016-01-08 17:00:00,3.2,0.0,2.5,455.0,56.0,177.0,24.0,67.0,91.0,50.0,0.0,0.0,0.0,1119.0
2016-01-08 18:00:00,4.0,0.0,2.3,415.0,27.0,104.0,5.0,30.0,45.0,47.0,0.0,0.0,0.0,833.0
2016-01-08 19:00:00,3.2,0.0,2.7,314.0,17.0,43.0,4.0,41.0,25.0,21.0,0.0,0.0,0.0,557.0
2016-01-08 20:00:00,2.6,0.0,2.1,181.0,12.0,37.0,2.0,8.0,11.0,23.0,0.0,0.0,0.0,326.0
2016-01-08 21:00:00,1.6,0.0,2.5,119.0,8.0,11.0,0.0,7.0,9.0,20.0,0.0,0.0,0.0,194.0
2016-01-08 22:00:00,0.9,0.0,2.2,103.0,3.0,6.0,0.0,4.0,5.0,11.0,0.0,0.0,0.0,166.0
2016-01-08 23:00:00,-0.1,0.0,2.0,86.0,3.0,15.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,142.0
2016-01-09 00:00:00,0.8,0.0,1.4,82.0,2.0,8.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,114.0
2016-01-09 01:00:00,2.3,0.0,1.7,38.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,64.0
2016-01-09 02:00:00,1.3,0.0,0.6,29.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0
2016-01-09 03:00:00,1.1,0.0,2.4,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2016-01-09 04:00:00,1.3,0.0,2.4,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0
2016-01-09 05:00:00,1.2,0.0,0.6,17.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0
