Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),KennedyBrücke,NordBrücke,SüdBrücke,Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,Bonn2018
2018-01-01 00:00:00,10.2,0.0,3.3,30.0,4.0,14.0,0.0,8.0,7.0,5.0,15.0,0.0,1.0,89.0
2018-01-01 01:00:00,6.9,0.0,5.8,66.0,1.0,7.0,0.0,4.0,3.0,13.0,11.0,0.0,4.0,126.0
2018-01-01 02:00:00,7.3,0.0,2.9,111.0,17.0,14.0,1.0,7.0,8.0,4.0,6.0,1.0,4.0,195.0
2018-01-01 03:00:00,8.4,0.0,4.2,66.0,6.0,5.0,2.0,2.0,4.0,9.0,6.0,4.0,0.0,121.0
2018-01-01 04:00:00,7.9,0.0,5.6,60.0,4.0,9.0,0.0,1.0,4.0,6.0,5.0,1.0,2.0,112.0
2018-01-01 05:00:00,7.9,0.0,5.0,21.0,4.0,4.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,44.0
2018-01-01 06:00:00,6.0,0.0,4.4,15.0,2.0,5.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,39.0
2018-01-01 07:00:00,6.3,0.0,3.5,17.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,36.0
2018-01-01 08:00:00,6.4,0.0,3.2,14.0,3.0,5.0,0.0,4.0,4.0,10.0,6.0,4.0,1.0,54.0
2018-01-01 09:00:00,6.5,0.0,3.9,27.0,10.0,20.0,1.0,21.0,18.0,10.0,12.0,9.0,10.0,144.0
2018-01-01 10:00:00,7.3,0.0,4.1,40.0,21.0,24.0,15.0,35.0,17.0,12.0,31.0,22.0,16.0,257.0
2018-01-01 11:00:00,7.8,0.0,5.3,63.0,34.0,43.0,26.0,64.0,59.0,15.0,65.0,46.0,36.0,485.0
2018-01-01 12:00:00,8.1,0.0,5.4,128.0,65.0,101.0,25.0,102.0,130.0,10.0,99.0,61.0,97.0,882.0
2018-01-01 13:00:00,7.6,0.0,4.9,168.0,60.0,127.0,38.0,131.0,136.0,23.0,130.0,56.0,133.0,1075.0
2018-01-01 14:00:00,7.4,0.0,4.5,146.0,83.0,108.0,46.0,94.0,107.0,18.0,104.0,74.0,104.0,973.0
2018-01-01 15:00:00,7.3,0.0,5.7,127.0,28.0,52.0,14.0,53.0,66.0,15.0,67.0,39.0,65.0,597.0
2018-01-01 16:00:00,6.0,0.0,6.7,120.0,35.0,33.0,14.0,34.0,45.0,12.0,51.0,21.0,40.0,447.0
2018-01-01 17:00:00,5.6,0.0,7.3,85.0,10.0,18.0,3.0,5.0,12.0,19.0,14.0,11.0,17.0,232.0
2018-01-01 18:00:00,5.1,0.0,7.1,74.0,7.0,9.0,1.0,4.0,3.0,14.0,10.0,5.0,9.0,154.0
2018-01-01 19:00:00,4.6,0.0,5.6,35.0,4.0,13.0,0.0,3.0,8.0,8.0,2.0,0.0,6.0,84.0
2018-01-01 20:00:00,4.3,0.0,2.6,49.0,0.0,4.0,0.0,8.0,4.0,1.0,6.0,2.0,4.0,88.0
2018-01-01 21:00:00,4.5,0.0,1.8,23.0,6.0,3.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,51.0
2018-01-01 22:00:00,4.5,0.0,4.3,21.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,34.0
2018-01-01 23:00:00,4.4,0.0,5.9,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0
2018-01-02 00:00:00,3.9,0.0,5.5,19.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,31.0
2018-01-02 01:00:00,4.0,0.0,4.2,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0
2018-01-02 02:00:00,4.5,0.1,2.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2018-01-02 03:00:00,4.6,0.1,2.3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
2018-01-02 04:00:00,4.7,0.1,2.2,16.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,26.0
2018-01-02 05:00:00,5.2,0.0,3.0,32.0,11.0,16.0,0.0,5.0,4.0,8.0,10.0,0.0,6.0,106.0
2018-01-02 06:00:00,4.8,0.0,4.5,170.0,39.0,86.0,2.0,10.0,24.0,40.0,35.0,1.0,17.0,482.0
2018-01-02 07:00:00,5.0,0.0,4.9,523.0,74.0,219.0,8.0,53.0,82.0,53.0,113.0,24.0,93.0,1440.0
2018-01-02 08:00:00,5.0,0.0,4.3,616.0,62.0,397.0,7.0,106.0,153.0,77.0,273.0,20.0,127.0,2169.0
2018-01-02 09:00:00,5.1,0.0,5.4,346.0,32.0,149.0,6.0,46.0,70.0,44.0,137.0,11.0,64.0,1084.0
2018-01-02 10:00:00,5.7,0.0,3.8,259.0,20.0,54.0,4.0,41.0,43.0,38.0,75.0,18.0,47.0,696.0
2018-01-02 11:00:00,6.1,0.0,3.3,257.0,25.0,59.0,11.0,49.0,39.0,34.0,67.0,23.0,50.0,715.0
2018-01-02 12:00:00,6.2,0.0,2.9,338.0,29.0,77.0,5.0,46.0,38.0,36.0,95.0,20.0,48.0,856.0
2018-01-02 13:00:00,6.5,0.0,2.5,369.0,43.0,69.0,8.0,55.0,49.0,43.0,76.0,23.0,59.0,927.0
2018-01-02 14:00:00,6.7,0.2,2.2,330.0,19.0,81.0,6.0,31.0,52.0,56.0,70.0,18.0,73.0,882.0
2018-01-02 15:00:00,6.0,0.0,2.9,379.0,42.0,119.0,4.0,42.0,52.0,50.0,61.0,16.0,59.0,1002.0
2018-01-02 16:00:00,5.7,0.0,4.0,486.0,45.0,197.0,3.0,33.0,97.0,73.0,110.0,25.0,85.0,1344.0
2018-01-02 17:00:00,5.7,0.0,4.2,570.0,70.0,256.0,6.0,85.0,138.0,56.0,196.0,27.0,101.0,1777.0
2018-01-02 18:00:00,6.2,0.0,4.5,506.0,43.0,187.0,3.0,46.0,87.0,51.0,165.0,15.0,82.0,1429.0
2018-01-02 19:00:00,5.4,0.0,4.2,369.0,19.0,83.0,1.0,17.0,33.0,39.0,74.0,10.0,40.0,814.0
2018-01-02 20:00:00,5.5,0.0,6.0,212.0,14.0,38.0,0.0,10.0,16.0,12.0,34.0,3.0,25.0,427.0
2018-01-02 21:00:00,5.8,0.1,6.0,144.0,7.0,19.0,0.0,6.0,10.0,14.0,24.0,5.0,12.0,299.0
2018-01-02 22:00:00,6.4,0.0,5.1,154.0,1.0,13.0,0.0,2.0,8.0,13.0,13.0,1.0,9.0,254.0
2018-01-02 23:00:00,6.6,0.0,5.7,70.0,3.0,11.0,0.0,0.0,2.0,9.0,5.0,0.0,2.0,110.0
2018-01-03 00:00:00,7.1,0.0,5.9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0
2018-01-03 01:00:00,7.8,0.0,4.9,8.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0
2018-01-03 02:00:00,8.1,0.0,5.8,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
2018-01-03 03:00:00,8.9,0.0,5.9,7.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
2018-01-03 04:00:00,10.6,0.0,7.8,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2018-01-03 05:00:00,10.5,0.0,7.9,24.0,8.0,15.0,0.0,5.0,4.0,3.0,4.0,2.0,1.0,76.0
2018-01-03 06:00:00,8.8,0.1,5.9,125.0,18.0,53.0,1.0,8.0,14.0,22.0,20.0,7.0,8.0,317.0
2018-01-03 07:00:00,9.2,1.6,5.2,364.0,53.0,154.0,24.0,37.0,54.0,51.0,96.0,26.0,60.0,1077.0
2018-01-03 08:00:00,9.4,3.7,5.3,410.0,37.0,271.0,11.0,80.0,108.0,67.0,217.0,18.0,72.0,1542.0
2018-01-03 09:00:00,8.9,5.7,6.2,287.0,27.0,89.0,7.0,26.0,41.0,29.0,81.0,10.0,30.0,751.0
2018-01-03 10:00:00,6.3,1.4,6.7,127.0,7.0,33.0,1.0,14.0,20.0,21.0,25.0,8.0,19.0,345.0
2018-01-03 11:00:00,8.4,0.0,6.9,381.0,10.0,26.0,0.0,14.0,25.0,17.0,27.0,1.0,30.0,580.0
2018-01-03 12:00:00,8.0,0.0,7.2,174.0,19.0,44.0,1.0,14.0,13.0,31.0,33.0,13.0,19.0,452.0
2018-01-03 13:00:00,7.6,0.0,6.9,207.0,16.0,54.0,5.0,23.0,28.0,26.0,38.0,8.0,31.0,540.0
2018-01-03 14:00:00,8.0,2.3,6.7,214.0,32.0,55.0,8.0,14.0,40.0,32.0,42.0,9.0,40.0,589.0
2018-01-03 15:00:00,8.1,0.3,6.3,255.0,33.0,100.0,8.0,31.0,42.0,38.0,49.0,12.0,51.0,743.0
2018-01-03 16:00:00,7.6,0.0,6.3,366.0,36.0,143.0,13.0,29.0,62.0,55.0,85.0,14.0,71.0,1042.0
2018-01-03 17:00:00,7.8,0.0,6.7,412.0,51.0,167.0,18.0,44.0,88.0,49.0,123.0,21.0,89.0,1270.0
2018-01-03 18:00:00,6.6,0.0,5.4,373.0,29.0,146.0,8.0,35.0,62.0,41.0,125.0,20.0,48.0,1049.0
2018-01-03 19:00:00,7.5,0.2,5.2,249.0,16.0,54.0,1.0,18.0,12.0,24.0,44.0,6.0,28.0,543.0
2018-01-03 20:00:00,7.8,0.0,5.6,154.0,10.0,16.0,0.0,5.0,6.0,12.0,16.0,4.0,10.0,273.0
2018-01-03 21:00:00,7.4,0.2,6.0,83.0,6.0,19.0,0.0,4.0,6.0,14.0,12.0,0.0,5.0,200.0
2018-01-03 22:00:00,7.4,0.0,5.0,725.0,1.0,8.0,0.0,3.0,7.0,5.0,4.0,0.0,5.0,798.0
2018-01-03 23:00:00,7.8,0.0,4.9,44.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,69.0
2018-01-04 00:00:00,7.8,0.0,4.7,55.0,4.0,2.0,0.0,14.0,3.0,4.0,3.0,0.0,1.0,86.0
2018-01-04 01:00:00,7.8,0.0,3.9,37.0,3.0,3.0,0.0,1.0,3.0,9.0,0.0,2.0,0.0,64.0
2018-01-04 02:00:00,7.8,0.0,3.9,13.0,0.0,1.0,0.0,6.0,1.0,4.0,0.0,1.0,0.0,27.0
2018-01-04 03:00:00,7.5,0.0,3.2,9.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,21.0
2018-01-04 04:00:00,7.4,0.1,2.4,18.0,0.0,3.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,34.0
2018-01-04 05:00:00,7.1,0.2,2.3,18.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,32.0
2018-01-04 06:00:00,6.9,0.0,2.5,14.0,1.0,3.0,0.0,1.0,2.0,2.0,6.0,2.0,1.0,34.0
2018-01-04 07:00:00,6.4,0.0,2.7,27.0,5.0,8.0,1.0,6.0,5.0,0.0,11.0,4.0,0.0,68.0
2018-01-04 08:00:00,6.5,0.1,3.2,38.0,6.0,10.0,4.0,11.0,9.0,8.0,19.0,15.0,8.0,133.0
2018-01-04 09:00:00,6.3,0.0,3.3,47.0,6.0,26.0,1.0,18.0,26.0,7.0,7.0,14.0,11.0,167.0
2018-01-04 10:00:00,6.3,0.0,3.3,54.0,8.0,21.0,0.0,13.0,10.0,7.0,15.0,10.0,14.0,163.0
2018-01-04 11:00:00,6.6,0.0,3.3,78.0,15.0,24.0,5.0,24.0,19.0,10.0,29.0,14.0,12.0,236.0
2018-01-04 12:00:00,6.9,0.0,2.8,100.0,11.0,18.0,9.0,43.0,29.0,8.0,33.0,28.0,12.0,302.0
2018-01-04 13:00:00,7.4,0.0,3.3,82.0,11.0,16.0,11.0,22.0,14.0,10.0,35.0,22.0,22.0,255.0
2018-01-04 14:00:00,8.2,0.0,4.0,75.0,16.0,25.0,8.0,26.0,17.0,19.0,21.0,14.0,18.0,248.0
2018-01-04 15:00:00,8.7,0.0,4.3,78.0,11.0,17.0,4.0,19.0,28.0,6.0,19.0,24.0,25.0,233.0
2018-01-04 16:00:00,10.7,0.0,3.3,90.0,9.0,30.0,7.0,25.0,29.0,11.0,40.0,28.0,22.0,298.0
2018-01-04 17:00:00,11.2,0.0,3.3,108.0,13.0,38.0,12.0,54.0,26.0,11.0,56.0,24.0,27.0,379.0
2018-01-04 18:00:00,10.9,0.0,3.1,78.0,13.0,21.0,13.0,27.0,16.0,7.0,55.0,22.0,18.0,283.0
2018-01-04 19:00:00,10.4,0.0,3.8,78.0,7.0,18.0,0.0,8.0,18.0,7.0,19.0,5.0,8.0,175.0
2018-01-04 20:00:00,10.4,0.0,4.5,62.0,5.0,9.0,0.0,5.0,5.0,5.0,10.0,4.0,5.0,111.0
2018-01-04 21:00:00,9.7,0.0,5.3,50.0,3.0,1.0,0.0,7.0,3.0,4.0,5.0,3.0,0.0,76.0
2018-01-04 22:00:00,9.3,0.0,5.8,45.0,3.0,4.0,0.0,0.0,3.0,7.0,8.0,2.0,3.0,77.0
2018-01-04 23:00:00,8.5,0.1,5.1,33.0,0.0,9.0,0.0,4.0,2.0,3.0,3.0,1.0,1.0,56.0
2018-01-05 00:00:00,8.2,0.1,3.7,84.0,5.0,9.0,1.0,1.0,4.0,10.0,5.0,4.0,3.0,139.0
2018-01-05 01:00:00,7.8,0.0,3.0,113.0,3.0,10.0,1.0,4.0,1.0,7.0,4.0,0.0,1.0,144.0
2018-01-05 02:00:00,7.7,0.0,2.6,88.0,6.0,3.0,0.0,3.0,7.0,8.0,5.0,0.0,8.0,133.0
2018-01-05 03:00:00,7.3,0.0,3.2,58.0,1.0,1.0,0.0,1.0,4.0,6.0,3.0,0.0,7.0,82.0
2018-01-05 04:00:00,7.4,0.0,3.9,22.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0,45.0
2018-01-05 05:00:00,7.8,0.0,5.3,29.0,0.0,8.0,1.0,5.0,5.0,7.0,3.0,3.0,2.0,64.0
2018-01-05 06:00:00,8.6,0.0,3.4,26.0,3.0,7.0,1.0,5.0,6.0,1.0,16.0,9.0,4.0,79.0
2018-01-05 07:00:00,8.9,0.0,3.0,32.0,7.0,28.0,3.0,15.0,10.0,4.0,41.0,5.0,7.0,154.0
2018-01-05 08:00:00,8.8,0.0,2.2,54.0,15.0,26.0,8.0,28.0,28.0,16.0,77.0,18.0,31.0,303.0
2018-01-05 09:00:00,8.4,0.0,2.7,120.0,12.0,41.0,11.0,45.0,25.0,22.0,53.0,30.0,33.0,404.0
2018-01-05 10:00:00,9.1,0.0,2.8,158.0,60.0,107.0,33.0,142.0,82.0,33.0,114.0,137.0,74.0,972.0
2018-01-05 11:00:00,9.5,0.0,2.3,204.0,74.0,138.0,104.0,203.0,134.0,27.0,153.0,140.0,121.0,1351.0
2018-01-05 12:00:00,9.5,0.0,2.0,363.0,111.0,188.0,122.0,194.0,211.0,25.0,219.0,187.0,207.0,1901.0
2018-01-05 13:00:00,9.3,0.0,2.0,418.0,118.0,230.0,116.0,271.0,222.0,51.0,274.0,211.0,188.0,2168.0
2018-01-05 14:00:00,9.2,0.0,2.1,442.0,126.0,207.0,114.0,284.0,290.0,46.0,323.0,261.0,252.0,2421.0
2018-01-05 15:00:00,8.7,0.0,3.0,452.0,113.0,274.0,146.0,282.0,363.0,47.0,353.0,265.0,349.0,2735.0
2018-01-05 16:00:00,8.5,0.0,2.8,515.0,109.0,309.0,112.0,298.0,332.0,27.0,333.0,270.0,325.0,2723.0
2018-01-05 17:00:00,8.3,0.0,3.2,456.0,145.0,252.0,93.0,314.0,277.0,53.0,288.0,267.0,304.0,2518.0
2018-01-05 18:00:00,7.9,0.0,2.9,417.0,89.0,143.0,41.0,176.0,195.0,29.0,210.0,144.0,180.0,1663.0
2018-01-05 19:00:00,8.3,0.0,3.2,298.0,65.0,109.0,31.0,100.0,129.0,23.0,141.0,62.0,136.0,1124.0
2018-01-05 20:00:00,8.2,0.0,3.5,247.0,29.0,58.0,25.0,39.0,62.0,23.0,115.0,39.0,75.0,732.0
2018-01-05 21:00:00,7.5,0.0,2.2,144.0,16.0,30.0,9.0,15.0,15.0,18.0,41.0,5.0,27.0,326.0
2018-01-05 22:00:00,5.8,0.0,1.9,94.0,16.0,21.0,1.0,7.0,14.0,16.0,12.0,3.0,15.0,207.0
2018-01-05 23:00:00,6.4,0.0,2.5,74.0,6.0,9.0,0.0,4.0,2.0,9.0,10.0,7.0,4.0,128.0
2018-01-06 00:00:00,4.7,0.0,2.1,66.0,5.0,4.0,7.0,5.0,3.0,17.0,3.0,3.0,8.0,122.0
2018-01-06 01:00:00,5.1,0.0,2.6,37.0,1.0,5.0,0.0,2.0,4.0,6.0,4.0,2.0,5.0,68.0
2018-01-06 02:00:00,5.5,0.0,2.8,17.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,29.0
2018-01-06 03:00:00,4.4,0.0,2.7,13.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,31.0
2018-01-06 04:00:00,3.4,0.0,1.7,18.0,4.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,37.0
2018-01-06 05:00:00,1.9,0.0,1.6,13.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,28.0
2018-01-06 06:00:00,2.7,0.0,1.1,79.0,5.0,32.0,7.0,4.0,10.0,15.0,17.0,3.0,12.0,193.0
2018-01-06 07:00:00,3.5,0.0,1.8,308.0,38.0,103.0,26.0,51.0,56.0,44.0,87.0,35.0,61.0,831.0
2018-01-06 08:00:00,3.1,0.0,1.5,382.0,48.0,187.0,17.0,67.0,73.0,61.0,153.0,35.0,62.0,1106.0
2018-01-06 09:00:00,3.2,0.0,1.4,302.0,27.0,92.0,33.0,85.0,52.0,40.0,125.0,39.0,49.0,869.0
2018-01-06 10:00:00,4.6,0.0,1.6,321.0,20.0,56.0,44.0,68.0,49.0,42.0,121.0,52.0,54.0,850.0
2018-01-06 11:00:00,5.7,0.0,2.3,284.0,19.0,36.0,54.0,84.0,47.0,49.0,98.0,63.0,55.0,809.0
2018-01-06 12:00:00,6.1,0.0,1.9,290.0,30.0,54.0,29.0,78.0,47.0,39.0,87.0,66.0,60.0,809.0
2018-01-06 13:00:00,6.5,0.0,1.1,280.0,23.0,57.0,22.0,70.0,56.0,58.0,80.0,61.0,57.0,787.0
2018-01-06 14:00:00,6.5,0.0,0.5,302.0,25.0,62.0,29.0,52.0,49.0,46.0,80.0,34.0,69.0,765.0
2018-01-06 15:00:00,6.1,0.0,1.4,253.0,32.0,65.0,30.0,41.0,52.0,41.0,70.0,32.0,46.0,683.0
2018-01-06 16:00:00,5.7,0.0,1.0,276.0,24.0,91.0,30.0,54.0,58.0,36.0,110.0,59.0,72.0,829.0
2018-01-06 17:00:00,5.1,0.0,1.1,227.0,28.0,74.0,24.0,49.0,44.0,35.0,76.0,27.0,39.0,632.0
2018-01-06 18:00:00,4.9,0.3,0.8,190.0,34.0,52.0,10.0,37.0,18.0,25.0,52.0,24.0,19.0,467.0
2018-01-06 19:00:00,5.3,0.2,1.2,192.0,11.0,40.0,7.0,29.0,26.0,14.0,50.0,21.0,25.0,427.0
2018-01-06 20:00:00,5.4,0.1,1.4,145.0,17.0,31.0,5.0,25.0,14.0,22.0,37.0,20.0,27.0,353.0
2018-01-06 21:00:00,5.4,0.2,1.3,81.0,11.0,24.0,1.0,7.0,15.0,14.0,24.0,3.0,13.0,200.0
2018-01-06 22:00:00,5.2,0.2,1.6,75.0,2.0,6.0,0.0,10.0,5.0,14.0,7.0,3.0,8.0,135.0
2018-01-06 23:00:00,5.1,0.4,1.3,57.0,1.0,4.0,1.0,3.0,5.0,9.0,6.0,2.0,4.0,93.0
2018-01-07 00:00:00,5.2,0.0,1.3,153.0,14.0,39.0,2.0,11.0,31.0,12.0,49.0,7.0,39.0,373.0
2018-01-07 01:00:00,5.2,0.1,1.9,101.0,7.0,17.0,1.0,2.0,14.0,6.0,8.0,2.0,15.0,180.0
2018-01-07 02:00:00,4.9,0.4,2.0,66.0,7.0,4.0,0.0,6.0,6.0,5.0,5.0,1.0,7.0,112.0
2018-01-07 03:00:00,4.7,0.3,2.3,60.0,3.0,12.0,2.0,1.0,6.0,9.0,11.0,0.0,12.0,116.0
2018-01-07 04:00:00,4.4,0.7,2.6,36.0,4.0,7.0,0.0,6.0,7.0,7.0,3.0,4.0,1.0,79.0
2018-01-07 05:00:00,4.0,0.3,2.2,18.0,4.0,6.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,47.0
2018-01-07 06:00:00,3.9,0.5,2.1,30.0,9.0,18.0,6.0,8.0,16.0,10.0,10.0,6.0,11.0,128.0
2018-01-07 07:00:00,4.2,0.4,2.3,49.0,29.0,47.0,10.0,38.0,42.0,8.0,46.0,29.0,28.0,336.0
2018-01-07 08:00:00,4.3,0.4,2.9,116.0,43.0,85.0,24.0,76.0,89.0,19.0,92.0,67.0,88.0,722.0
2018-01-07 09:00:00,4.5,0.1,2.9,227.0,87.0,126.0,79.0,164.0,173.0,21.0,182.0,146.0,171.0,1416.0
2018-01-07 10:00:00,5.0,0.0,3.9,338.0,132.0,226.0,138.0,289.0,269.0,44.0,303.0,262.0,237.0,2289.0
2018-01-07 11:00:00,5.2,0.1,4.0,354.0,144.0,308.0,178.0,379.0,335.0,35.0,365.0,286.0,325.0,2792.0
2018-01-07 12:00:00,5.2,0.2,3.7,470.0,220.0,337.0,227.0,356.0,359.0,45.0,446.0,381.0,335.0,3247.0
2018-01-07 13:00:00,5.4,0.0,4.5,442.0,216.0,345.0,196.0,491.0,380.0,45.0,420.0,409.0,461.0,3483.0
2018-01-07 14:00:00,5.4,0.0,4.7,439.0,266.0,414.0,234.0,567.0,506.0,62.0,529.0,400.0,443.0,3957.0
2018-01-07 15:00:00,5.0,0.0,4.9,532.0,246.0,376.0,242.0,534.0,474.0,42.0,504.0,382.0,453.0,3870.0
2018-01-07 16:00:00,4.5,0.0,4.4,534.0,228.0,398.0,157.0,408.0,446.0,54.0,451.0,336.0,391.0,3504.0
2018-01-07 17:00:00,4.2,0.0,4.3,557.0,197.0,371.0,144.0,366.0,420.0,44.0,490.0,260.0,409.0,3343.0
2018-01-07 18:00:00,3.9,0.0,4.3,521.0,211.0,447.0,130.0,350.0,352.0,38.0,492.0,275.0,337.0,3215.0
2018-01-07 19:00:00,3.8,0.0,4.0,476.0,160.0,349.0,108.0,289.0,341.0,51.0,349.0,191.0,380.0,2775.0
2018-01-07 20:00:00,3.7,0.0,3.7,366.0,98.0,246.0,61.0,204.0,259.0,37.0,236.0,148.0,203.0,1921.0
2018-01-07 21:00:00,3.6,0.0,3.9,374.0,85.0,266.0,34.0,180.0,176.0,34.0,473.0,77.0,182.0,1926.0
2018-01-07 22:00:00,3.5,0.0,3.8,264.0,37.0,122.0,21.0,90.0,132.0,27.0,173.0,43.0,107.0,1040.0
2018-01-07 23:00:00,3.4,0.0,4.1,127.0,11.0,42.0,6.0,13.0,10.0,11.0,45.0,9.0,33.0,313.0
2018-01-08 00:00:00,3.4,0.0,3.2,66.0,9.0,5.0,3.0,7.0,8.0,9.0,13.0,4.0,15.0,145.0
2018-01-08 01:00:00,3.3,0.0,3.9,49.0,1.0,11.0,0.0,0.0,5.0,10.0,1.0,2.0,5.0,86.0
2018-01-08 02:00:00,3.2,0.0,4.0,18.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,31.0
2018-01-08 03:00:00,3.3,0.0,4.6,7.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,13.0
2018-01-08 04:00:00,3.3,0.0,3.9,21.0,3.0,7.0,0.0,2.0,3.0,7.0,0.0,1.0,2.0,47.0
2018-01-08 05:00:00,3.2,0.0,3.2,95.0,29.0,49.0,5.0,18.0,15.0,21.0,26.0,7.0,9.0,278.0
2018-01-08 06:00:00,3.4,0.0,3.3,286.0,87.0,179.0,32.0,60.0,72.0,53.0,99.0,46.0,62.0,999.0
2018-01-08 07:00:00,3.5,0.0,4.0,604.0,109.0,322.0,53.0,163.0,182.0,86.0,298.0,92.0,159.0,2109.0
2018-01-08 08:00:00,3.6,0.0,3.8,671.0,93.0,523.0,55.0,225.0,236.0,66.0,475.0,120.0,192.0,2707.0
2018-01-08 09:00:00,3.5,0.0,4.9,356.0,86.0,238.0,70.0,167.0,153.0,55.0,249.0,112.0,145.0,1683.0
2018-01-08 10:00:00,3.8,0.0,4.8,346.0,80.0,112.0,105.0,133.0,126.0,33.0,180.0,96.0,132.0,1382.0
2018-01-08 11:00:00,4.9,0.0,4.1,342.0,79.0,126.0,96.0,155.0,164.0,60.0,158.0,137.0,169.0,1526.0
2018-01-08 12:00:00,5.0,0.0,4.2,350.0,70.0,101.0,66.0,174.0,143.0,50.0,176.0,150.0,147.0,1467.0
2018-01-08 13:00:00,5.5,0.0,4.4,421.0,61.0,135.0,64.0,129.0,133.0,49.0,216.0,83.0,123.0,1458.0
2018-01-08 14:00:00,5.6,0.0,4.1,410.0,68.0,162.0,83.0,126.0,129.0,67.0,186.0,113.0,118.0,1514.0
2018-01-08 15:00:00,5.7,0.0,3.5,522.0,104.0,234.0,54.0,144.0,161.0,64.0,226.0,108.0,168.0,1822.0
2018-01-08 16:00:00,5.5,0.0,2.6,713.0,124.0,340.0,106.0,223.0,241.0,106.0,332.0,159.0,201.0,2623.0
2018-01-08 17:00:00,5.2,0.0,3.9,777.0,138.0,421.0,92.0,297.0,291.0,85.0,463.0,184.0,300.0,3139.0
2018-01-08 18:00:00,3.9,0.0,3.5,672.0,115.0,328.0,99.0,267.0,268.0,64.0,422.0,163.0,255.0,2746.0
2018-01-08 19:00:00,3.2,0.0,3.9,518.0,100.0,286.0,79.0,223.0,226.0,61.0,265.0,131.0,236.0,2183.0
2018-01-08 20:00:00,2.7,0.0,2.5,433.0,106.0,199.0,62.0,197.0,237.0,32.0,241.0,126.0,216.0,1900.0
2018-01-08 21:00:00,3.0,0.0,2.0,352.0,68.0,158.0,37.0,139.0,118.0,23.0,185.0,77.0,122.0,1320.0
2018-01-08 22:00:00,4.5,0.0,3.4,214.0,32.0,107.0,8.0,32.0,54.0,29.0,94.0,28.0,80.0,694.0
2018-01-08 23:00:00,4.9,0.0,4.3,146.0,19.0,32.0,7.0,18.0,26.0,10.0,34.0,9.0,26.0,336.0
2018-01-09 00:00:00,5.4,0.0,6.5,136.0,6.0,36.0,2.0,9.0,19.0,12.0,21.0,5.0,17.0,270.0
2018-01-09 01:00:00,5.3,0.0,6.0,82.0,7.0,10.0,3.0,2.0,6.0,7.0,5.0,4.0,7.0,134.0
2018-01-09 02:00:00,5.4,0.0,5.3,62.0,3.0,5.0,0.0,0.0,3.0,9.0,1.0,0.0,2.0,86.0
2018-01-09 03:00:00,5.3,0.0,5.7,21.0,1.0,6.0,1.0,0.0,5.0,4.0,1.0,2.0,3.0,45.0
2018-01-09 04:00:00,5.1,0.0,6.1,16.0,3.0,4.0,0.0,3.0,3.0,8.0,0.0,1.0,0.0,38.0
2018-01-09 05:00:00,5.1,0.0,5.6,19.0,4.0,9.0,2.0,1.0,4.0,10.0,5.0,0.0,2.0,60.0
2018-01-09 06:00:00,4.9,0.0,5.2,29.0,11.0,18.0,2.0,5.0,6.0,10.0,4.0,5.0,4.0,96.0
2018-01-09 07:00:00,4.8,0.0,5.2,49.0,23.0,21.0,3.0,14.0,26.0,15.0,19.0,9.0,25.0,208.0
