Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2021
2021-01-01 00:00:00,0.4,0.0,0.6,0.0,5.0,1.0,0.0,4.0,0.0,1.0,3.0,7.0,23.0,46.0
2021-01-01 01:00:00,0.3,0.0,0.4,0.0,1.0,2.0,4.0,5.0,0.0,4.0,3.0,7.0,47.0,79.0
2021-01-01 02:00:00,0.5,0.0,0.3,0.0,1.0,7.0,9.0,3.0,0.0,4.0,3.0,4.0,47.0,79.0
2021-01-01 03:00:00,1.1,0.0,0.7,2.0,5.0,1.0,3.0,4.0,0.0,1.0,10.0,3.0,86.0,118.0
2021-01-01 04:00:00,1.8,0.0,1.0,0.0,0.0,3.0,6.0,2.0,0.0,3.0,2.0,3.0,25.0,44.0
2021-01-01 05:00:00,1.8,0.0,1.2,0.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,19.0,35.0
2021-01-01 06:00:00,1.9,0.0,1.5,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,11.0,22.0
2021-01-01 07:00:00,2.0,0.0,1.2,0.0,10.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,13.0,40.0
2021-01-01 08:00:00,1.9,0.0,2.1,0.0,5.0,10.0,3.0,15.0,0.0,10.0,5.0,11.0,26.0,87.0
2021-01-01 09:00:00,1.9,0.0,1.8,6.0,14.0,18.0,5.0,18.0,0.0,18.0,6.0,17.0,29.0,133.0
2021-01-01 10:00:00,2.1,0.0,1.7,2.0,26.0,28.0,7.0,30.0,0.0,19.0,18.0,27.0,46.0,207.0
2021-01-01 11:00:00,2.5,0.0,1.3,11.0,54.0,58.0,10.0,55.0,0.0,54.0,26.0,40.0,77.0,397.0
2021-01-01 12:00:00,2.7,0.0,1.8,23.0,77.0,63.0,11.0,70.0,0.0,63.0,54.0,65.0,101.0,543.0
2021-01-01 13:00:00,2.7,0.0,1.4,41.0,74.0,111.0,14.0,121.0,0.0,79.0,71.0,106.0,152.0,798.0
2021-01-01 14:00:00,2.4,0.0,0.7,49.0,128.0,140.0,37.0,161.0,0.0,144.0,107.0,188.0,207.0,1209.0
2021-01-01 15:00:00,2.3,0.0,0.7,41.0,149.0,178.0,17.0,191.0,0.0,151.0,145.0,151.0,207.0,1290.0
2021-01-01 16:00:00,0.6,0.0,1.7,26.0,116.0,147.0,14.0,115.0,0.0,164.0,89.0,133.0,255.0,1122.0
2021-01-01 17:00:00,2.1,0.0,2.1,12.0,64.0,46.0,15.0,48.0,0.0,50.0,51.0,45.0,127.0,480.0
2021-01-01 18:00:00,1.9,0.0,2.4,4.0,8.0,17.0,11.0,20.0,0.0,23.0,10.0,21.0,77.0,200.0
2021-01-01 19:00:00,0.7,0.0,2.5,2.0,7.0,11.0,12.0,18.0,0.0,23.0,7.0,10.0,90.0,183.0
2021-01-01 20:00:00,0.5,0.0,3.1,0.0,6.0,6.0,7.0,4.0,0.0,6.0,4.0,13.0,68.0,116.0
2021-01-01 21:00:00,0.0,0.0,2.5,1.0,1.0,4.0,5.0,2.0,0.0,5.0,2.0,3.0,42.0,66.0
2021-01-01 22:00:00,-0.5,0.0,0.6,0.0,0.0,1.0,4.0,5.0,0.0,4.0,0.0,3.0,19.0,38.0
2021-01-01 23:00:00,0.3,0.0,0.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,14.0
2021-01-02 00:00:00,0.9,0.0,1.7,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,10.0,22.0
2021-01-02 01:00:00,0.9,0.0,3.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,8.0,15.0
2021-01-02 02:00:00,0.8,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,12.0
2021-01-02 03:00:00,0.8,0.0,2.7,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0
2021-01-02 04:00:00,0.9,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,13.0
2021-01-02 05:00:00,0.6,0.0,2.6,3.0,3.0,1.0,3.0,3.0,0.0,0.0,7.0,4.0,16.0,41.0
2021-01-02 06:00:00,0.8,0.0,0.8,1.0,0.0,7.0,7.0,3.0,0.0,3.0,5.0,7.0,20.0,55.0
2021-01-02 07:00:00,0.5,0.0,1.3,2.0,5.0,6.0,3.0,7.0,0.0,3.0,5.0,12.0,27.0,74.0
2021-01-02 08:00:00,0.6,0.0,0.8,2.0,7.0,8.0,14.0,17.0,0.0,13.0,7.0,20.0,43.0,134.0
2021-01-02 09:00:00,0.7,0.0,0.7,7.0,25.0,46.0,12.0,36.0,0.0,37.0,16.0,34.0,81.0,304.0
2021-01-02 10:00:00,1.4,0.0,0.4,28.0,52.0,78.0,19.0,49.0,0.0,66.0,41.0,79.0,130.0,566.0
2021-01-02 11:00:00,1.8,0.0,0.5,37.0,93.0,103.0,28.0,92.0,0.0,116.0,74.0,95.0,238.0,905.0
2021-01-02 12:00:00,2.4,0.0,0.6,47.0,89.0,123.0,29.0,136.0,0.0,148.0,102.0,132.0,253.0,1101.0
2021-01-02 13:00:00,2.8,0.0,0.8,59.0,108.0,179.0,30.0,156.0,0.0,184.0,137.0,199.0,260.0,1360.0
2021-01-02 14:00:00,2.9,0.0,1.3,84.0,151.0,218.0,41.0,187.0,0.0,184.0,144.0,198.0,310.0,1556.0
2021-01-02 15:00:00,2.6,0.0,2.0,71.0,150.0,207.0,34.0,228.0,0.0,202.0,132.0,240.0,304.0,1627.0
2021-01-02 16:00:00,2.1,0.0,1.5,39.0,104.0,138.0,30.0,178.0,0.0,155.0,87.0,148.0,280.0,1192.0
2021-01-02 17:00:00,1.9,0.0,0.7,16.0,43.0,78.0,21.0,84.0,0.0,68.0,37.0,67.0,158.0,587.0
2021-01-02 18:00:00,1.7,0.0,0.8,5.0,17.0,30.0,10.0,38.0,0.0,32.0,18.0,32.0,154.0,345.0
2021-01-02 19:00:00,1.8,0.0,0.4,2.0,9.0,15.0,14.0,19.0,0.0,27.0,20.0,21.0,115.0,251.0
2021-01-02 20:00:00,2.0,0.0,0.7,2.0,7.0,12.0,5.0,9.0,0.0,17.0,8.0,12.0,67.0,146.0
2021-01-02 21:00:00,1.7,0.0,1.1,0.0,2.0,3.0,18.0,11.0,0.0,4.0,10.0,12.0,61.0,122.0
2021-01-02 22:00:00,2.0,0.0,0.8,2.0,1.0,4.0,7.0,3.0,0.0,5.0,1.0,2.0,36.0,61.0
2021-01-02 23:00:00,1.9,0.0,0.8,0.0,0.0,6.0,4.0,4.0,0.0,7.0,3.0,2.0,34.0,61.0
2021-01-03 00:00:00,1.8,0.0,1.2,1.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,5.0,25.0,47.0
2021-01-03 01:00:00,1.9,0.0,1.5,0.0,6.0,2.0,3.0,5.0,0.0,3.0,1.0,5.0,16.0,43.0
2021-01-03 02:00:00,2.1,0.0,2.1,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,9.0,15.0
2021-01-03 03:00:00,2.1,0.5,2.8,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,15.0
2021-01-03 04:00:00,1.8,4.5,2.8,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,9.0,16.0
2021-01-03 05:00:00,1.6,2.3,1.8,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,7.0,5.0,22.0
2021-01-03 06:00:00,1.4,2.5,2.1,1.0,4.0,3.0,7.0,2.0,0.0,3.0,4.0,9.0,11.0,45.0
2021-01-03 07:00:00,1.4,3.5,1.4,2.0,5.0,5.0,2.0,7.0,0.0,7.0,7.0,12.0,14.0,64.0
2021-01-03 08:00:00,1.6,2.1,2.7,3.0,8.0,16.0,3.0,15.0,0.0,17.0,8.0,22.0,26.0,124.0
2021-01-03 09:00:00,1.9,0.9,2.8,5.0,40.0,35.0,12.0,45.0,0.0,30.0,16.0,48.0,48.0,289.0
2021-01-03 10:00:00,2.3,0.4,2.3,15.0,63.0,94.0,8.0,88.0,0.0,99.0,30.0,90.0,104.0,620.0
2021-01-03 11:00:00,2.7,0.0,2.7,33.0,82.0,113.0,26.0,124.0,0.0,119.0,86.0,119.0,163.0,896.0
2021-01-03 12:00:00,2.8,0.1,3.9,63.0,135.0,150.0,11.0,155.0,0.0,129.0,135.0,143.0,226.0,1179.0
2021-01-03 13:00:00,3.1,0.0,4.1,56.0,98.0,175.0,15.0,166.0,0.0,124.0,122.0,191.0,218.0,1195.0
2021-01-03 14:00:00,3.2,0.2,3.7,58.0,118.0,149.0,21.0,152.0,0.0,133.0,78.0,137.0,230.0,1115.0
2021-01-03 15:00:00,2.4,0.3,4.7,43.0,108.0,128.0,23.0,141.0,0.0,151.0,79.0,162.0,217.0,1106.0
2021-01-03 16:00:00,2.2,0.8,3.0,31.0,93.0,96.0,19.0,117.0,0.0,75.0,51.0,88.0,188.0,780.0
2021-01-03 17:00:00,2.2,0.5,2.2,2.0,24.0,34.0,19.0,34.0,0.0,34.0,19.0,52.0,133.0,362.0
2021-01-03 18:00:00,2.1,0.3,2.8,5.0,14.0,17.0,7.0,28.0,0.0,21.0,11.0,21.0,130.0,264.0
2021-01-03 19:00:00,1.9,0.0,2.5,1.0,5.0,17.0,6.0,16.0,0.0,18.0,9.0,28.0,87.0,198.0
2021-01-03 20:00:00,1.5,0.0,2.4,1.0,3.0,3.0,5.0,12.0,0.0,3.0,5.0,15.0,76.0,125.0
2021-01-03 21:00:00,1.4,0.0,2.2,0.0,4.0,1.0,6.0,8.0,0.0,3.0,2.0,5.0,38.0,70.0
2021-01-03 22:00:00,1.3,0.0,2.2,0.0,1.0,4.0,4.0,5.0,0.0,4.0,0.0,2.0,35.0,56.0
2021-01-03 23:00:00,0.9,0.0,2.6,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,28.0,41.0
2021-01-04 00:00:00,0.7,0.0,1.8,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,12.0,22.0
2021-01-04 01:00:00,0.6,0.0,1.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0
2021-01-04 02:00:00,0.7,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0
2021-01-04 03:00:00,0.8,0.0,1.9,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,5.0,19.0
2021-01-04 04:00:00,0.8,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,8.0,16.0
2021-01-04 05:00:00,0.6,0.0,2.2,0.0,7.0,10.0,12.0,10.0,0.0,5.0,13.0,26.0,52.0,138.0
2021-01-04 06:00:00,0.6,0.0,1.9,11.0,21.0,25.0,28.0,30.0,0.0,20.0,30.0,66.0,131.0,367.0
2021-01-04 07:00:00,0.6,0.0,1.3,19.0,40.0,59.0,50.0,93.0,0.0,57.0,60.0,128.0,313.0,836.0
2021-01-04 08:00:00,0.5,0.0,0.8,10.0,43.0,76.0,23.0,118.0,0.0,67.0,38.0,161.0,320.0,884.0
2021-01-04 09:00:00,0.9,0.0,1.2,10.0,45.0,44.0,24.0,75.0,0.0,50.0,32.0,71.0,213.0,583.0
2021-01-04 10:00:00,1.2,0.0,0.9,9.0,28.0,41.0,15.0,47.0,0.0,51.0,18.0,50.0,188.0,460.0
2021-01-04 11:00:00,1.6,0.0,1.5,7.0,35.0,62.0,24.0,59.0,0.0,71.0,34.0,68.0,218.0,602.0
2021-01-04 12:00:00,1.9,0.0,1.7,11.0,56.0,67.0,44.0,73.0,0.0,62.0,45.0,85.0,260.0,737.0
2021-01-04 13:00:00,2.0,0.0,2.2,26.0,72.0,85.0,55.0,80.0,0.0,81.0,32.0,82.0,219.0,762.0
2021-01-04 14:00:00,2.0,0.0,2.4,26.0,71.0,95.0,27.0,111.0,0.0,104.0,44.0,108.0,321.0,944.0
2021-01-04 15:00:00,2.0,0.0,2.4,30.0,99.0,149.0,58.0,156.0,0.0,116.0,78.0,141.0,365.0,1232.0
2021-01-04 16:00:00,1.9,0.0,2.0,45.0,74.0,128.0,58.0,139.0,0.0,115.0,84.0,156.0,442.0,1281.0
2021-01-04 17:00:00,1.8,0.0,1.6,14.0,56.0,82.0,47.0,134.0,0.0,95.0,53.0,150.0,426.0,1089.0
2021-01-04 18:00:00,1.6,0.0,1.9,7.0,43.0,62.0,26.0,74.0,0.0,45.0,45.0,93.0,278.0,691.0
2021-01-04 19:00:00,1.5,0.0,2.2,8.0,21.0,30.0,22.0,40.0,0.0,20.0,20.0,38.0,155.0,359.0
2021-01-04 20:00:00,1.5,0.0,1.6,1.0,10.0,16.0,9.0,21.0,0.0,14.0,6.0,29.0,94.0,208.0
2021-01-04 21:00:00,1.5,0.0,2.0,0.0,3.0,10.0,9.0,12.0,0.0,9.0,7.0,16.0,46.0,115.0
2021-01-04 22:00:00,1.5,0.0,2.1,0.0,3.0,5.0,8.0,4.0,0.0,3.0,5.0,9.0,37.0,76.0
2021-01-04 23:00:00,1.3,0.2,2.1,1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,23.0,42.0
2021-01-05 00:00:00,1.1,0.0,1.9,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0
2021-01-05 01:00:00,1.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,10.0
2021-01-05 02:00:00,1.3,0.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0
2021-01-05 03:00:00,1.1,0.0,1.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0
2021-01-05 04:00:00,1.2,0.0,1.6,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,11.0,21.0
2021-01-05 05:00:00,1.2,0.0,1.9,1.0,8.0,8.0,9.0,10.0,0.0,4.0,14.0,31.0,47.0,137.0
2021-01-05 06:00:00,1.3,0.0,1.4,9.0,27.0,32.0,27.0,45.0,0.0,33.0,43.0,74.0,153.0,447.0
2021-01-05 07:00:00,0.9,0.0,1.3,28.0,53.0,59.0,51.0,100.0,0.0,48.0,58.0,140.0,359.0,912.0
2021-01-05 08:00:00,0.8,0.0,1.6,9.0,63.0,99.0,47.0,161.0,0.0,82.0,52.0,195.0,409.0,1145.0
2021-01-05 09:00:00,1.2,0.0,1.7,12.0,44.0,44.0,25.0,87.0,0.0,50.0,34.0,97.0,249.0,665.0
2021-01-05 10:00:00,1.6,0.0,2.0,18.0,65.0,62.0,28.0,57.0,0.0,73.0,53.0,57.0,237.0,677.0
2021-01-05 11:00:00,1.8,0.0,2.0,12.0,54.0,81.0,28.0,70.0,0.0,83.0,33.0,76.0,229.0,697.0
2021-01-05 12:00:00,2.2,0.0,1.7,27.0,76.0,108.0,26.0,107.0,0.0,86.0,51.0,101.0,247.0,844.0
2021-01-05 13:00:00,2.3,0.0,1.9,22.0,79.0,91.0,32.0,102.0,0.0,86.0,41.0,116.0,315.0,922.0
2021-01-05 14:00:00,2.3,0.0,1.8,19.0,92.0,82.0,33.0,112.0,0.0,83.0,65.0,122.0,292.0,939.0
2021-01-05 15:00:00,2.5,0.0,1.1,23.0,73.0,102.0,40.0,101.0,0.0,109.0,69.0,136.0,353.0,1040.0
2021-01-05 16:00:00,2.5,0.2,1.5,41.0,102.0,124.0,53.0,148.0,0.0,120.0,79.0,182.0,428.0,1312.0
2021-01-05 17:00:00,2.4,0.6,1.4,16.0,78.0,119.0,43.0,186.0,0.0,106.0,77.0,150.0,421.0,1229.0
2021-01-05 18:00:00,2.4,1.0,2.1,20.0,42.0,73.0,28.0,90.0,0.0,71.0,44.0,115.0,320.0,825.0
2021-01-05 19:00:00,2.3,0.7,2.1,6.0,19.0,30.0,25.0,57.0,0.0,31.0,42.0,60.0,147.0,428.0
2021-01-05 20:00:00,2.1,0.4,2.4,0.0,15.0,21.0,13.0,25.0,0.0,31.0,22.0,33.0,113.0,278.0
2021-01-05 21:00:00,1.9,0.4,1.7,7.0,4.0,8.0,8.0,10.0,0.0,3.0,4.0,15.0,47.0,108.0
2021-01-05 22:00:00,1.9,0.2,2.0,0.0,1.0,3.0,6.0,2.0,0.0,2.0,5.0,8.0,31.0,58.0
2021-01-05 23:00:00,1.8,0.0,1.8,0.0,1.0,4.0,5.0,3.0,0.0,4.0,2.0,3.0,31.0,55.0
2021-01-06 00:00:00,2.0,0.0,1.6,2.0,0.0,2.0,6.0,1.0,0.0,1.0,3.0,1.0,7.0,24.0
2021-01-06 01:00:00,1.9,0.1,3.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12.0
2021-01-06 02:00:00,1.3,0.0,2.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,10.0
2021-01-06 03:00:00,1.3,0.0,1.7,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0
2021-01-06 04:00:00,1.2,0.1,1.2,0.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,13.0,27.0
2021-01-06 05:00:00,1.4,0.0,1.4,0.0,0.0,6.0,10.0,10.0,0.0,6.0,12.0,26.0,45.0,117.0
2021-01-06 06:00:00,1.7,0.0,1.3,14.0,17.0,23.0,30.0,36.0,0.0,22.0,30.0,63.0,135.0,374.0
2021-01-06 07:00:00,2.1,0.0,1.4,22.0,44.0,69.0,51.0,83.0,0.0,58.0,52.0,122.0,306.0,828.0
2021-01-06 08:00:00,2.2,0.0,2.0,9.0,51.0,99.0,32.0,132.0,0.0,84.0,46.0,176.0,341.0,1002.0
2021-01-06 09:00:00,2.3,0.1,1.6,9.0,40.0,46.0,22.0,90.0,0.0,56.0,29.0,90.0,228.0,623.0
2021-01-06 10:00:00,2.6,0.3,1.7,6.0,50.0,43.0,20.0,41.0,0.0,43.0,18.0,41.0,220.0,498.0
2021-01-06 11:00:00,2.6,0.1,2.6,15.0,44.0,64.0,26.0,58.0,0.0,72.0,33.0,57.0,206.0,593.0
2021-01-06 12:00:00,2.9,0.1,2.0,16.0,45.0,66.0,27.0,87.0,0.0,78.0,36.0,82.0,280.0,739.0
2021-01-06 13:00:00,2.8,0.0,2.5,21.0,54.0,71.0,33.0,92.0,0.0,93.0,47.0,86.0,267.0,799.0
2021-01-06 14:00:00,2.6,0.0,2.4,35.0,66.0,92.0,36.0,122.0,0.0,89.0,79.0,87.0,295.0,933.0
2021-01-06 15:00:00,2.4,0.0,2.1,23.0,69.0,128.0,49.0,115.0,0.0,119.0,86.0,135.0,326.0,1087.0
2021-01-06 16:00:00,2.2,0.0,2.1,37.0,83.0,133.0,61.0,142.0,0.0,127.0,92.0,182.0,396.0,1294.0
2021-01-06 17:00:00,1.9,0.0,2.0,12.0,65.0,107.0,50.0,163.0,0.0,102.0,64.0,158.0,396.0,1146.0
2021-01-06 18:00:00,1.8,0.0,1.6,10.0,35.0,70.0,27.0,90.0,0.0,60.0,36.0,121.0,291.0,760.0
2021-01-06 19:00:00,1.5,0.0,1.9,9.0,27.0,22.0,23.0,45.0,0.0,19.0,30.0,63.0,185.0,433.0
2021-01-06 20:00:00,1.3,0.0,2.2,3.0,11.0,19.0,6.0,22.0,0.0,25.0,15.0,38.0,121.0,267.0
2021-01-06 21:00:00,1.0,0.0,2.5,0.0,8.0,11.0,1.0,13.0,0.0,10.0,10.0,27.0,65.0,148.0
2021-01-06 22:00:00,1.0,0.0,2.2,0.0,5.0,2.0,6.0,14.0,0.0,2.0,6.0,9.0,36.0,80.0
2021-01-06 23:00:00,0.9,0.0,2.2,0.0,4.0,3.0,6.0,5.0,0.0,3.0,2.0,7.0,25.0,56.0
2021-01-07 00:00:00,0.8,0.0,2.4,0.0,0.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0,20.0,33.0
2021-01-07 01:00:00,0.9,0.0,2.2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0
2021-01-07 02:00:00,0.9,0.0,2.9,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,10.0,18.0
2021-01-07 03:00:00,0.9,0.0,3.1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,11.0
2021-01-07 04:00:00,0.8,0.0,3.2,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,7.0,10.0,28.0
2021-01-07 05:00:00,0.9,0.0,3.8,1.0,5.0,8.0,12.0,10.0,0.0,6.0,16.0,27.0,54.0,140.0
2021-01-07 06:00:00,0.8,0.0,3.7,10.0,16.0,18.0,29.0,35.0,0.0,23.0,31.0,58.0,132.0,355.0
2021-01-07 07:00:00,0.8,0.0,3.2,16.0,33.0,50.0,44.0,84.0,0.0,45.0,46.0,135.0,345.0,818.0
2021-01-07 08:00:00,1.0,0.0,3.0,11.0,55.0,88.0,34.0,130.0,0.0,75.0,43.0,172.0,345.0,987.0
2021-01-07 09:00:00,0.8,0.0,2.7,5.0,28.0,39.0,32.0,78.0,0.0,41.0,23.0,68.0,248.0,577.0
2021-01-07 10:00:00,1.0,0.0,2.6,6.0,25.0,35.0,18.0,48.0,0.0,31.0,19.0,42.0,161.0,404.0
2021-01-07 11:00:00,1.3,0.0,3.3,2.0,30.0,47.0,24.0,40.0,0.0,48.0,17.0,36.0,165.0,423.0
2021-01-07 12:00:00,1.4,0.0,3.0,12.0,32.0,39.0,19.0,52.0,0.0,29.0,23.0,55.0,243.0,516.0
2021-01-07 13:00:00,1.3,0.0,3.0,9.0,21.0,35.0,29.0,39.0,0.0,32.0,27.0,51.0,208.0,480.0
2021-01-07 14:00:00,1.3,0.0,2.7,10.0,24.0,40.0,21.0,47.0,0.0,32.0,29.0,68.0,181.0,465.0
2021-01-07 15:00:00,1.6,0.0,2.8,20.0,32.0,52.0,33.0,71.0,0.0,47.0,39.0,80.0,269.0,670.0
2021-01-07 16:00:00,1.4,0.0,3.6,17.0,41.0,81.0,54.0,101.0,0.0,62.0,53.0,110.0,354.0,896.0
2021-01-07 17:00:00,1.4,0.0,4.1,15.0,43.0,71.0,29.0,106.0,0.0,52.0,49.0,119.0,365.0,872.0
2021-01-07 18:00:00,1.6,0.0,4.4,13.0,27.0,53.0,28.0,75.0,0.0,44.0,36.0,111.0,248.0,648.0
2021-01-07 19:00:00,1.4,0.0,4.4,4.0,20.0,25.0,23.0,46.0,0.0,32.0,22.0,52.0,156.0,393.0
2021-01-07 20:00:00,1.4,0.0,4.2,4.0,10.0,22.0,9.0,24.0,0.0,17.0,11.0,23.0,94.0,223.0
2021-01-07 21:00:00,1.2,0.0,4.4,0.0,9.0,6.0,9.0,16.0,0.0,7.0,5.0,14.0,49.0,118.0
2021-01-07 22:00:00,1.2,0.0,4.7,0.0,3.0,3.0,6.0,2.0,0.0,3.0,5.0,7.0,41.0,71.0
2021-01-07 23:00:00,1.3,0.0,4.8,0.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,19.0,33.0
2021-01-08 00:00:00,1.2,0.0,4.4,0.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,17.0,30.0
2021-01-08 01:00:00,1.3,0.0,4.4,0.0,2.0,4.0,3.0,3.0,0.0,3.0,3.0,5.0,10.0,34.0
2021-01-08 02:00:00,0.7,0.0,4.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,14.0
2021-01-08 03:00:00,0.4,0.0,3.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0
2021-01-08 04:00:00,0.4,0.0,3.3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,6.0,16.0
2021-01-08 05:00:00,0.5,0.0,3.4,0.0,3.0,3.0,9.0,4.0,0.0,6.0,10.0,14.0,40.0,92.0
2021-01-08 06:00:00,0.4,0.0,3.7,7.0,10.0,10.0,17.0,19.0,0.0,8.0,23.0,34.0,101.0,231.0
2021-01-08 07:00:00,0.2,0.0,3.0,17.0,32.0,45.0,36.0,53.0,0.0,37.0,37.0,89.0,248.0,605.0
2021-01-08 08:00:00,0.2,0.0,2.5,16.0,28.0,51.0,34.0,81.0,0.0,43.0,27.0,97.0,265.0,666.0
2021-01-08 09:00:00,0.3,0.0,3.1,0.0,32.0,26.0,22.0,52.0,0.0,23.0,21.0,49.0,186.0,420.0
2021-01-08 10:00:00,0.5,0.0,3.1,9.0,18.0,19.0,15.0,26.0,0.0,24.0,13.0,29.0,131.0,297.0
2021-01-08 11:00:00,0.7,0.0,2.4,5.0,33.0,29.0,15.0,41.0,0.0,32.0,13.0,31.0,179.0,391.0
2021-01-08 12:00:00,0.9,0.0,2.1,15.0,28.0,33.0,25.0,61.0,0.0,27.0,23.0,49.0,197.0,470.0
2021-01-08 13:00:00,1.3,0.0,2.2,10.0,34.0,43.0,27.0,60.0,0.0,53.0,32.0,60.0,207.0,546.0
2021-01-08 14:00:00,1.4,0.1,2.2,21.0,40.0,78.0,39.0,105.0,0.0,61.0,40.0,92.0,280.0,787.0
2021-01-08 15:00:00,1.4,0.0,1.8,18.0,53.0,85.0,39.0,122.0,0.0,114.0,57.0,110.0,280.0,913.0
2021-01-08 16:00:00,1.5,0.0,1.7,41.0,48.0,103.0,26.0,128.0,0.0,78.0,66.0,109.0,322.0,938.0
2021-01-08 17:00:00,1.2,0.0,1.6,10.0,31.0,65.0,31.0,74.0,0.0,64.0,35.0,106.0,280.0,713.0
2021-01-08 18:00:00,1.2,0.2,1.5,9.0,24.0,49.0,13.0,46.0,0.0,54.0,27.0,57.0,199.0,492.0
2021-01-08 19:00:00,1.4,0.0,1.4,2.0,15.0,16.0,13.0,32.0,0.0,19.0,16.0,41.0,152.0,314.0
2021-01-08 20:00:00,0.9,0.0,1.7,1.0,5.0,22.0,9.0,18.0,0.0,22.0,16.0,23.0,110.0,230.0
2021-01-08 21:00:00,0.2,0.1,1.4,1.0,7.0,9.0,14.0,11.0,0.0,8.0,3.0,16.0,78.0,150.0
2021-01-08 22:00:00,-0.1,0.1,1.3,1.0,0.0,3.0,4.0,4.0,0.0,3.0,6.0,9.0,30.0,63.0
2021-01-08 23:00:00,-0.3,0.0,1.3,0.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,7.0,37.0,59.0
2021-01-09 00:00:00,-0.1,0.0,1.9,0.0,6.0,4.0,0.0,3.0,0.0,3.0,4.0,5.0,30.0,59.0
2021-01-09 01:00:00,-0.1,0.0,2.2,0.0,0.0,3.0,6.0,1.0,0.0,2.0,3.0,3.0,19.0,37.0
2021-01-09 02:00:00,0.1,0.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,4.0,14.0,32.0
2021-01-09 03:00:00,0.0,0.0,1.1,0.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,23.0
2021-01-09 04:00:00,0.1,0.0,1.6,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,14.0,24.0
2021-01-09 05:00:00,-0.1,0.0,1.6,2.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,14.0,31.0
2021-01-09 06:00:00,0.0,0.0,1.4,5.0,2.0,5.0,11.0,4.0,0.0,4.0,4.0,11.0,13.0,60.0
2021-01-09 07:00:00,-0.1,0.0,1.6,1.0,5.0,9.0,2.0,8.0,0.0,5.0,5.0,11.0,31.0,80.0
