Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2022
2022-11-14,161.5,0.0,66.3,350.0,1113.0,0.0,1226.0,2214.0,619.0,1610.0,1179.0,1225.0,8648.0,18710.0
2022-11-15,290.9,0.0,97.3,429.0,1387.0,0.0,1222.0,2563.0,806.0,1907.0,1314.0,1361.0,9452.0,21096.0
2022-11-16,259.9,4.5,87.6,417.0,1347.0,0.0,1262.0,2498.0,797.0,1989.0,1258.0,1298.0,9486.0,21012.0
2022-11-17,252.7,2.9,119.6,238.0,851.0,0.0,986.0,1703.0,538.0,1281.0,878.0,900.0,7225.0,15043.0
2022-11-18,213.4,0.7,48.0,314.0,990.0,0.0,1088.0,1684.0,682.0,1379.0,950.0,903.0,8082.0,16518.0
2022-11-19,89.0,0.0,73.0,135.0,387.0,0.0,543.0,693.0,296.0,731.0,429.0,342.0,4599.0,8441.0
2022-11-20,102.0,0.0,65.1,211.0,514.0,0.0,325.0,703.0,402.0,753.0,564.0,436.0,2807.0,6940.0
2022-11-21,164.5,1.5,104.8,363.0,1034.0,0.0,1157.0,1714.0,632.0,1528.0,1073.0,1147.0,8289.0,17456.0
2022-11-22,170.0,0.1,118.1,294.0,1020.0,0.0,1195.0,2203.0,591.0,1566.0,1176.0,1240.0,8748.0,18549.0
2022-11-23,197.1,0.0,117.0,285.0,888.0,0.0,1054.0,1970.0,561.0,1427.0,1038.0,1124.0,7979.0,16775.0
2022-11-24,199.6,1.4,98.0,342.0,979.0,0.0,1100.0,2111.0,607.0,1656.0,1074.0,1124.0,8350.0,17837.0
2022-11-25,208.6,1.9,99.0,280.0,880.0,0.0,998.0,1662.0,498.0,1415.0,869.0,832.0,7994.0,15900.0
2022-11-26,145.1,2.2,79.8,289.0,661.0,0.0,588.0,1177.0,604.0,1155.0,698.0,545.0,5496.0,11607.0
2022-11-27,148.1,0.0,98.2,173.0,434.0,0.0,303.0,678.0,321.0,641.0,506.0,357.0,3073.0,6757.0
2022-11-28,163.2,0.0,65.8,151.0,472.0,0.0,821.0,1149.0,290.0,849.0,703.0,646.0,5871.0,11275.0
2022-11-29,176.1,0.0,40.0,225.0,792.0,0.0,1005.0,1732.0,450.0,1191.0,966.0,1079.0,7329.0,15177.0
2022-11-30,142.0,0.0,38.9,269.0,794.0,0.0,1059.0,1842.0,460.0,1175.0,944.0,1045.0,7882.0,15875.0
2022-12-01,119.1,0.0,53.7,266.0,906.0,0.0,1091.0,1852.0,525.0,1312.0,944.0,1029.0,5230.0,13629.0
2022-12-02,54.8,0.0,56.8,179.0,628.0,0.0,874.0,1215.0,385.0,1007.0,779.0,701.0,4145.0,10225.0
2022-12-03,27.7,2.0,58.6,133.0,457.0,0.0,515.0,840.0,321.0,803.0,422.0,328.0,3033.0,7107.0
2022-12-04,23.8,0.0,60.9,153.0,454.0,0.0,308.0,652.0,329.0,629.0,449.0,316.0,1791.0,5271.0
2022-12-05,21.3,1.9000000000000001,34.2,130.0,447.0,0.0,726.0,1142.0,243.0,788.0,655.0,627.0,3673.0,8776.0
2022-12-06,68.4,0.9,57.5,191.0,660.0,0.0,915.0,1593.0,389.0,1061.0,848.0,856.0,4299.0,11200.0
2022-12-07,99.6,0.6000000000000001,82.2,215.0,695.0,0.0,892.0,1725.0,377.0,1055.0,866.0,938.0,4567.0,11726.0
2022-12-08,69.5,0.5,81.6,186.0,703.0,0.0,880.0,1626.0,407.0,1117.0,812.0,886.0,4597.0,11580.0
2022-12-09,13.200000000000001,0.30000000000000004,26.6,254.0,698.0,0.0,849.0,1355.0,432.0,1162.0,792.0,737.0,4588.0,11269.0
2022-12-10,-32.6,1.4000000000000001,26.5,96.0,376.0,0.0,481.0,642.0,271.0,668.0,371.0,350.0,2700.0,6183.0
2022-12-11,-14.9,1.6,36.03076923076923,141.0,386.0,0.0,294.0,705.0,264.0,651.0,367.0,357.0,1964.0,5327.0
2022-12-12,-30.8,2.8,38.16923076923077,239.0,643.0,0.0,922.0,1520.0,323.0,1254.0,828.0,900.0,4523.0,11568.0
2022-12-13,-76.6,0.1,61.2,193.0,641.0,0.0,840.0,1610.0,342.0,1062.0,812.0,855.0,4354.0,11081.0
2022-12-14,-84.6,0.0,39.0,140.0,480.0,0.0,700.0,1159.0,209.0,722.0,589.0,637.0,3417.0,8320.0
2022-12-15,-162.9,0.0,33.0,59.0,169.0,0.0,539.0,680.0,101.0,504.0,412.0,450.0,2731.0,5795.0
2022-12-16,-156.2,0.0,18.0,57.0,166.0,0.0,539.0,523.0,77.0,487.0,348.0,334.0,2599.0,5299.0
2022-12-17,-123.9,0.0,36.1,55.0,96.0,0.0,331.0,277.0,68.0,348.0,203.0,131.0,1929.0,3573.0
2022-12-18,-105.4,0.0,109.2,27.0,52.0,0.0,143.0,206.0,40.0,217.0,214.0,110.0,1041.0,2176.0
2022-12-19,113.5,1.3,104.3,68.0,157.0,0.0,471.0,519.0,90.0,468.0,329.0,338.0,2710.0,5372.0
2022-12-20,269.3,0.2,88.4,190.0,592.0,0.0,827.0,1409.0,345.0,1013.0,749.0,771.0,6828.0,13123.0
2022-12-21,241.8,0.1,83.8,282.0,783.0,0.0,894.0,1634.0,458.0,1150.0,828.0,787.0,7563.0,14797.0
2022-12-22,238.8,2.3,90.2,179.0,460.0,0.0,587.0,863.0,273.0,783.0,577.0,438.0,5726.0,10225.0
2022-12-23,241.6,3.9,97.2,100.0,278.0,0.0,514.0,544.0,218.0,479.0,373.0,281.0,4130.0,7100.0
2022-12-24,235.7,6.1,105.3,181.0,435.0,0.0,232.0,596.0,364.0,737.0,406.0,328.0,2261.0,5714.0
2022-12-25,261.9,0.8999999999999999,107.8,98.0,295.0,0.0,126.0,350.0,237.0,345.0,226.0,207.0,1024.0,3014.0
2022-12-26,216.7,8.6,89.39999999999999,147.0,500.0,0.0,193.0,617.0,389.0,539.0,395.0,300.0,1476.0,4701.0
2022-12-27,114.8,0.0,119.0,269.0,710.0,0.0,556.0,1096.0,563.0,1078.0,764.0,543.0,4270.0,10181.0
2022-12-28,212.6,0.0,141.1,226.0,552.0,0.0,484.0,916.0,401.0,757.0,534.0,418.0,3927.0,8507.0
2022-12-29,236.9,0.30000000000000004,138.3,220.0,567.0,0.0,478.0,993.0,435.0,894.0,613.0,527.0,4281.0,9334.0
2022-12-30,204.2,0.4,140.7,129.0,410.0,0.0,477.0,683.0,299.0,644.0,429.0,346.0,3654.0,7283.0
2022-12-31,379.1,0.0,163.2,224.0,680.0,0.0,374.0,833.0,618.0,1022.0,543.0,494.0,3031.0,8098.0
